"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"NURSERY SCHOOL AND/OR CHILD DAYCARE","40413","KIDZ HOUSE, THE","2013-08-12T00:00:00.000","4232 NW 6TH ST, STES A & B","4232 NW 6TH ST, SUITE 2B","GAINESVILLE","352-371-6269","THEKIDZHOUSEGNV@GMAIL.COM","STEPHI HANS SOLUTION LLC"
"REFERENCE OUT OF BUSINESS","40939","EASTSIDE POP SHOP","2014-05-19T00:00:00.000","2626 E UNIVERSITY AVE","2128 NE 3RD AVE","GAINESVILLE","352-328-5027","HARRISONEJOHN@YAHOO.COM","JOHN  HARRIS"
"MASSAGE THERAPIST","25122","RUSH, ELIZABETH G.","1999-08-24T00:00:00.000","1934 NW 45TH AVE","1934 NW 45TH AVE","GAINESVILLE","352-870-8686","ERUSHLMT@YAHOO.COM","ELIZABETH  RUSH"
"APARTMENT OR CONDO RENTALS","35618","ENCLAVE APARTMENTS, THE","2008-08-01T00:00:00.000","3000 SW 35TH PL","220 N MAIN ST","GAINESVILLE","352-375-2152","THEENCLAVE@COLLIERCOMPANIES.COM","CORPORATION  GAINESVILLE PLACE, LLC"
"REFERENCE OUT OF BUSINESS","28238","DYNA-FIT SYSTEMS","2002-10-01T00:00:00.000","4445 SW 35TH TER, SUITE 140","4445 SW 35TH TER, SUITE 140","GAINESVILLE","352-373-5141","KLSIEBER@YAHOO.COM","KURT  SIEBER"
"INSURANCE COMPANY OR BROKER","20229","STAR INSURANCE CO.","1995-09-25T00:00:00.000","OUT OF STATE","26255 AMERICAN DR","SOUTHFIELD","248-358-1100","benjamin.olive@meadowbrook.com","STAR INSURANCE CO."
"REFERENCE OUT OF BUSINESS","42766","WILLIAMS, LEE C.","2017-05-09T00:00:00.000","MOBILE ONLY","3123 SW 26TH WAY, APT 3","GAINESVILLE","352-792-9044","LEELILSQ2@GMAIL.COM","LEE C WILLIAMS"
"REFERENCE OUT OF BUSINESS","41433","SUPERIOR WINDOWS & DOORS INC","2015-02-09T00:00:00.000","4111 NW 6TH ST, STE D","4111 NW 6TH ST, STE D","GAINESVILLE","352-505-3500","SAM@SUPERIORWINDOWMAN.COM","CORP  SUPERIOR WINDOWS & DOORS INC"
"INTERIOR JANITORIAL AND CLEANING SERVICES","44708","WILLIAMS, CANDICE J.","2020-09-09T00:00:00.000","2114 NW 55TH BLVD, APT 19","2114 NW 55TH BLVD, APT 19","GAINESVILLE","352-440-2899","a_bclean@yahoo.com","ABOVE AND BEYOND  CLEANING AND MORE, LLC"
"PROFESSIONAL WRITER","44193","LAUBY, SHARLYN J.","2019-11-25T00:00:00.000","6291 SW 46TH DR","5745 SW 75TH ST, #294","GAINESVILLE","954-632-1008","SLAUBY@ITMGROUPINC.COM","SHARLYN  LAUBY"
"REFERENCE OUT OF BUSINESS","43349","HIS & HER THRIFT SHOP","2018-05-08T00:00:00.000","1523 NE 8TH AVE","1523 NE 8TH AVE","GAINESVILLE","352-283-6576","LOPEZ_DEHANNAH43@YAHOO.COM","DE'HANNAH M LOPEZ"
"REPAIRS NOT REQUIRING STATE LICENSE","39587","KSSTENTINI, BENOIT","2012-04-02T00:00:00.000","2049 NW 21ST LN","2049 NW 21ST LN","GAINESVILLE","352-727-8112","DONTDOITYOURSELF@HOTMAIL.COM","BENOIT  KSSTENTINI"
"RETAIL MERCHANT","35232","URBAN THREAD","2008-01-14T00:00:00.000","1236 NW 21ST AVE","7065 NW 22ND ST, STE D","GAINESVILLE","352-271-1179","DKLINE13@COX.NET","URBAN  THREAD-GAINESVILLE, INC."
"RETAIL MERCHANT","45095","SOLE QUEEN, LLC","2022-03-15T00:00:00.000","6419 W NEWBERRY RD, SUITE H6","2416 DUNDEE DRIVE","TALLAHASSEE","850-999-9579","SOLEQUEEN1@YAHOO.COM","SOLE QUEEN, LLC"
"REFERENCE OUT OF BUSINESS","42570","ROZIER, BILLY","2017-01-01T00:00:00.000","1002 NW 23RD AVE, STE 1","5010 NE WALDO RD, LOT 28","GAINESVILLE","904-444-8631","UCFLABEAR@AOL.COM","BILLY  ROZIER"
"RESTAURANT","42334","ORIGINAL AMERICAN KITCHEN","2016-08-24T00:00:00.000","15 SE 1ST AVE","15 SE 1ST AVE","GAINESVILLE","352-872-9224","ERIK@THREEPOINTSHOSPITALITY.COM","ORIGINAL AMERICAN KITCHEN LLC"
"PSYCHOLOGIST","24234","ERNEST J. BORDINI, PH. D.,","2015-09-30T00:00:00.000","2121 NW 40TH TER, SUITE B","2121 NW 40TH TER, SUITE B","GAINESVILLE","352-336-2888","drejb@cpancf.com","ERNEST J.  BORDINI, PH. D., AND ASSOCIATES, P.A."
"CONTRACTOR-PAINTER/PAPERHANGER","30164","KOCHMAN, LARRY","2004-01-26T00:00:00.000","1376 NE 32ND AVE","1376 NE 32ND AVE","GAINESVILLE","352-215-9347","LARRYK.WALLPAPER@GMAIL.COM","LARRY  KOCHMAN"
"AUTO REPAIR GARAGE","10244","AHRENS AUTO, INC.","1995-09-27T00:00:00.000","604 SE 2ND ST","604 SE 2ND ST","GAINESVILLE","352-378-5710","service@ahrensauto.com","AHRENS AUTO, INC."
"REFERENCE OUT OF BUSINESS","44049","2 TALL GIRLS","2019-09-18T00:00:00.000","4131 NW 13TH ST, 102B","4131 NW 13TH ST, 102B","GAINESVILLE","352-258-1052","TARA.BROWNING18@GMAIL.COM","TARA  BROWINING"
"REFERENCE OUT OF BUSINESS","42493","BROCK, HAROLD C","2016-10-01T00:00:00.000","7811 NW 21ST WAY","7811 NW 21ST WAY","GAINESVILLE","352-575-5893","GOLDCOASTCRAIG@GMAIL.COM","CRAIG'S PAINTING, LLC"
"RETAIL MERCHANT","34822","BETSY'S BLOOMERS, INC","2007-01-01T00:00:00.000","303 NW 8TH AVE","303 NW 8TH AVE","GAINESVILLE","352-371-6249","THEPLANTSHOPPE@AOL.COM","BETSY'S BLOOMERS, INC"
"LOAN OR FINANCE COMPANY CHAPTER 560","44756","MOVEMENT MORTGAGE, LLC","2021-06-28T00:00:00.000","2772 NW 43RD ST, STE M","8024 CALVIN HALL RD","INDIAN LAND","877-314-1499","bus.license@movement.com","MOVEMENT  MORTAGE, LLC"
"CAR CLEANING, WAXING, DETAILING","45256","OWENS, DA'SHAWN","2022-07-01T00:00:00.000","3716 SW 30TH TER, APT 40C","3716 SW 30TH TER, APT 40C","GAINESVILLE","352-214-0066","DASHAWNOWENS52@GMAIL.COM","TRIPLE D'S VEHICLE CARE LLC"
"DENTIST","45115","MINSUNG SON DMD, P.A.","2022-03-24T00:00:00.000","3820 SW ARCHER RD, STE 10","251 LITTLE FALLS DR","WILMINGTON","352-327-4080","CGUTCHESS@ASPENDENTAL.COM","MINSUNG SON DMD, P.A."
"RESTAURANT","23750","MAMA RELLA'S INC.","1997-10-01T00:00:00.000","110 NE 16TH AVE","110 NE 16TH AVE","GAINESVILLE","352-376-0924","SHERRYR5915@GMAIL.COM","ROBERT  RELLA"
"BARBER/COSMETOLOGIST/NAIL TECH","43381","JONES, SHEENA","2018-04-03T00:00:00.000","618 NW 60TH ST","8219 SW 24TH AVE","GAINESVILLE","504-352-8597","JONES.SHEENAB@GMAIL.COM","SHEENA  JONES"
"HEALTH CARE CLINIC","10365","ALL WOMEN'S HEALTH CENTER","1996-01-10T00:00:00.000","1135 NW 23RD AVE, STE. N","1135 NW 23RD AVE, STE. N","GAINESVILLE","352-378-9191","AWHCGVILLE@GMAIL.COM","ALL WOMEN'S HEALTH CENTER OF GAINESVILLE, INC."
"TRAVEL AGENCY","15293","HOLBROOK TRAVEL, INC.","1995-12-06T00:00:00.000","3540 NW 13TH ST","3540 NW 13TH ST","GAINESVILLE","352-377-7111","DB1@HOLBROOKTRAVEL.COM","ANDREA  HOLBROOK"
"USED CAR SALES","44185","OND LLC","2019-11-21T00:00:00.000","4101 NW 6TH ST, UNIT A10","3051 SW 41ST LN, APT 201","GAINESVILLE","352-284-4941","ONDLLC1@GMAIL.COM","OND LLC"
"RETAIL MERCHANT","44354","SAGE GAINESVILLE HOSPITALITY LLC","2019-06-05T00:00:00.000","4225 SW 40TH BLVD","4225 SW 40TH BLVD","GAINESVILLE","352-371-4171","GPATEL@SAGEGROUP.US","SAGE  GAINESVILLE HOSPITALITY, LLC"
"REFERENCE OUT OF BUSINESS","37167","RENTZ, ISHMAEL S","2009-03-01T00:00:00.000","6240 NW 35TH DR","6240 NW 35TH DR","GAINESVILLE","352-358-1884","IRENTZAA@GMAIL.COM","CORPORATION  I RENTZ & ASSOCIATES, LLC"
"MASSAGE THERAPIST","30558","GENTLE WATERS HEALING CENTER","2004-06-01T00:00:00.000","1215 NW 23RD AVE","1215 NW 23RD AVE","GAINESVILLE","352-374-0600","INFO@GENTLEWATERSHEALING.COM","DAWN  BROWER"
"JUNK OR SCRAP METAL DEALER","24166","COMMERCIAL METALS COMPANY","1998-03-06T00:00:00.000","1508 NW 55TH PL","1508 NW 55TH PL","GAINESVILLE","352-375-0224","amy.kimbro@cmc.com","COMMERCIAL METALS CO."
"RETAIL MERCHANT","35766","HIBBETT SPORTS #338","2008-06-01T00:00:00.000","3630 SW ARCHER RD, 32608","251 LITTLE FALLS DR.","WILMINGTON","352-378-0204","LICENSE@HIBBETT.COM","HIBBETT SPORTING GOODS, INC"
"REFERENCE OUT OF BUSINESS","42406","YUMMY CITY, LLC","2016-06-10T00:00:00.000","1120 W UNIVERSITY AVE","1120 W UNIVERSITY AVE","GAINESVILLE","352-367-8999","SHIHCWANG511997@YAHOO.COM","YUMMY CITY LLC"
"CATALOGUE OR MAIL ORDER SERVICE","40018","SACKS, SCOTT J.","2012-09-24T00:00:00.000","1821 NW 12TH RD","1821 NW 12TH RD","GAINESVILLE","352-213-7789","sjsacks17@gmail.com","CORPORATION  PHAIRGROUND, INC"
"EXTERIOR JANITORIAL AND CLEANING SERVICES","38931","JOHNSON, WILLIE","2011-04-27T00:00:00.000","2946 NE 19TH DR","7117 SW ARCHER RD, LOT 2639","GAINESVILLE","352-226-0053","WILLIE742@GMAIL.COM","WILLIE  JOHNSON"
"REFERENCE OUT OF BUSINESS","44039","HOWARD, DREW K.","2019-01-19T00:00:00.000","124 SW 23RD ST","124 SW 23RD ST","GAINESVILLE","954-330-5750","ALWAYSTRUELIFESTYLECO@GMAIL.COM","ALWAYS TRUE LLC"
"REFERENCE OUT OF BUSINESS","21659","WILLIAMS & CREWS MEDICAL BILLING, LLC","1982-07-01T00:00:00.000","4131 NW 13TH ST, SUITE 101","4131 NW 13TH ST, SUITE 101","GAINESVILLE","352-376-1887","WCMED@BELLSOUTH.NET","WILLIAMS  & CREWS  MEDICAL BILLING, LLC"
"REFERENCE OUT OF BUSINESS","41033","HENRICHS, DARLENE","2014-07-01T00:00:00.000","1841 NW 55TH ST","1841 NW 55TH ST","GAINESVILLE","352-377-9721","HENRICHSD@MSN.COM","CORP  FUTURA HOMES INC"
"REFERENCE OUT OF BUSINESS","41925","CITIZENS STATE BANK","2014-10-29T00:00:00.000","4620 NW 39TH AVE","PO BOX 143060","GAINESVILLE","352-240-6965","JOEY.KENNEDY@CSBDIRECT.COM","CITIZENS STATE BANK"
"RETAIL BAKERY - PLANT ON PREMISES","44521","SWEET BUNS BAKERY","2018-10-15T00:00:00.000","3102 SW 34TH ST, STE C","3102 SW 34TH ST, STE C","GAINESVILLE","352-378-7008","JOHN@YHFOODGROUP.COM","JUN  ZHAO"
"INSURANCE COMPANY OR BROKER","28726","ADDISON INSURANCE COMPANY","2002-09-25T00:00:00.000","OUT OF STATE","P.O. BOX 73909","CEDAR RAPIDS","319-286-2685","NPITZ@UNITEDFIREGROUP.COM","ADDISON INSURANCE COMPANY"
"SERVICE-OTHER","44310","GARWOOD, SASHA & NI'SHABBA","2020-03-05T00:00:00.000","2903 NE 10TH DR","6415 NW 23 TER, APT 302","GAINESVILLE","239-895-2057","PERFECTATHOME@GMAIL.COM","SASHA & NI'SHABBA  GARWOOD"
"REFERENCE OUT OF BUSINESS","35753","TEXAS ROADHOUSE HOLDINGS LLC","2008-06-01T00:00:00.000","3830 SW ARCHER RD","6040 DUTCHMANS LANE, ATTN: LICENSING","LOUISVILLE","352-377-2820","LAURA.YOUNG@TEXASROADHOUSE.COM","TEXAS  ROADHOUSE HOLDINGS LLC"
"TALENT AGENCY - INCL CHILDREN","11285","BLADE AGENCY","1975-01-01T00:00:00.000","203 SW 3RD AVE","203 SW 3RD AVE","GAINESVILLE","352-372-8158","CHARLES@BLADEAGENCY.COM","CHARLES  STEADHAM, JR."
"REFERENCE OUT OF BUSINESS","43313","GLOBAL WORKFORCE PLACEMENT LLC","2018-05-01T00:00:00.000","4010 W NEWBERRY RD, STE A","4010 W NEWBERRY RD, STE A","GAINESVILLE","352-871-4035","INFO@GLOBALWORKFORCEPLACEMENT.COM","GLOBAL  WORKFORCE PLACEMENT LLC"
"SCHOOL NOT OTHERWISE LISTED","42520","DRAGON RISES COLLEGE","2014-02-28T00:00:00.000","1000 NE 16TH AVE, BLDG F","1000 NE 16TH AVE, BLDG F","GAINESVILLE","352-371-2833","DIRECTOR@DRAGONRISES.EDU","COMTEMPORARY ORIENTAL MEDICINE FOUNDATION, INC"
"SERVICE-OTHER","37881","MCCULLOUGH, JAMES T","2010-09-09T00:00:00.000","4001 NW 30TH PL","4001 NW 30TH PL","GAINESVILLE","352-222-9030","mcjim66@gmail.com","VALUE WORKS  HOME MAINTENANCE, INC"
"INSURANCE COMPANY OR BROKER","41231","PLAZA INSURANCE COMPANY","2014-10-01T00:00:00.000","OUT OF STATE","518 EAST BROAD ST","COLUMBUS","317-931-7387","KELLY.WINSTON@STATEAUTO.COM","PLAZA INSURANCE COMPANY"
"AUDIOLOGIST","20149","SPARKS, JOSEPH D.","1981-09-01T00:00:00.000","2240 NW 40TH TER, STE C","PO BOX 195","WALDO","352-505-6766","INFO@CLEARSOUNDAUDIOLOGY.COM","JOSEPH  SPARKS"
"REFERENCE OUT OF BUSINESS","42709","MB LASER THERAPY, LLC","2017-04-15T00:00:00.000","7311 NW 4TH BLVD","7311 NW 4TH BLVD","GAINESVILLE","352-505-5554","MBLASERTHERAPYGNV@GMAIL.COM","MB LASER THERAPY, LLC"
"NAIL SHOP","42622","VYNUS NAILS & SPA","2017-02-03T00:00:00.000","2803 SW 42ND ST, STE 40","2803 SW 42ND ST, STE 40","GAINESVILLE","352-225-3444","vankhahue@gmail.com","VYNUS NAILS & SPA LLC"
"MANUFACTURING NOT LISTED SEPARATELY","39878","HIGHROLLER FISHING LURE COMPANY, L.L.C","2012-10-01T00:00:00.000","4613 NW 6TH ST, UNIT D","4613 NW 6TH ST, UNIT D","GAINESVILLE","352-215-2925","TJJERTBERG@HOTMAIL.COM","CORPORATION  HIGHROLLER FISHING LURE COMPANY, LLC"
"REFERENCE OUT OF BUSINESS","32051","UNIVERSITY MANAGEMENT INC..","1987-12-01T00:00:00.000","2811 SW ARCHER RD","P.O. BOX 143086","GAINESVILLE","352-373-7904","ROXANNE@UNIVERSITYMGT.COM","UNIVERSITY  MANAGEMENT INC.."
"REFERENCE OUT OF BUSINESS","26889","AL-MAR ENTERPRISES","2001-03-29T00:00:00.000","VARIOUS","195 SE FOREST TER","LAKE CITY","386-754-6694","ALMARENTERPRISES@MSN.COM","ALBERTO  MARRIOTT"
"RETAIL MERCHANT","41358","GATORLAND KUBOTA EQUIPMENT COMPANY INC","2014-11-19T00:00:00.000","4502 NW 13TH ST","4502 NW 13TH ST","GAINESVILLE","352-376-4506","GATORLANDMARK@GMAIL.COM","GATORLAND KUBOTA EQUIPMENT COMPANY INC"
"RETAIL MERCHANT","35757","DOLLAR TREE STORES, INC #282","2008-06-01T00:00:00.000","3965 PLAZA BLVD, STE 50","500 VOLVO PARKWAY","CHESAPEAKE","757-321-5000","FL-LICENSING@DOLLARTREE.COM","DOLLAR TREE STORES, INC"
"REFERENCE OUT OF BUSINESS","43769","DREAMLAND AMUSEMENTS, INC","2019-02-07T00:00:00.000","6419 W NEWBERRY RD","297 KINGBURY GRADE STE 1040 , MB 4470","LAKE TAHOE","866-666-3247","MYTHREEGIRLZ@AOL.COM","DREAMLAND AMUSEMENTS, INC"
"REFERENCE OUT OF BUSINESS","44145","BEATTY, DAVID E","2019-11-04T00:00:00.000","2790 NW 43RD ST, SUITE 100","2790 NW 43RD ST, SUITE 100","GAINESVILLE","352-278-2300","DAVEBEATTY@HUGHES.NET","DAVID  E BEATTY"
"BARBER/COSMETOLOGIST/NAIL TECH","45066","MAI, DAO","2022-01-18T00:00:00.000","6765 W NEWBERRY RD","6765 W NEWBERRY RD","GAINESVILLE","352-225-3188",,"DAO  MAI"
"RESTAURANT","44639","LA PASADITA SPORT BAR LLC","2021-02-27T00:00:00.000","4005 SW 40TH BLVD","4005 SW 40TH BLVD","GAINESVILLE","352-554-6000","OSMAROSORIO80@GMAIL.COM","LA PASADITA SPORT BAR LLC"
"REFERENCE OUT OF BUSINESS","22117","WET SEAL RETAIL, INC., THE","1996-09-16T00:00:00.000","6419 W NEWBERRY RD, F0007","7555 IRVINE CENTER DR","IRVINE","352-331-8400","CECILIA.GALVAN@WETSEAL.COM","STEVEN  BENRUBI"
"PHYSICIAN/SURGEON MD","44861","EYE ASSOCIATES OF GAINESVILLE","2001-09-28T00:00:00.000","2521 NW 41ST ST","2521 NW 41ST ST","GAINESVILLE","352-377-7733","ROD@ESC2020.COM","EYE ASSOCIATES OF G'VILLE, LLC"
"REFERENCE OUT OF BUSINESS","25384","CAMELOT APARTMENTS","2016-10-01T00:00:00.000","3425 SW 2ND AVE","2627 NW 43RD ST, SUITE 300","GAINESVILLE","352-372-2222","ZABEL@NALPROP.COM","CAMELOT 2000, INC."
"REFERENCE OUT OF BUSINESS","33994","RED ONION NEIGHBORHOOD GRILL, THE","2006-09-22T00:00:00.000","3885 NW 24TH BLVD, STE A","3885 NW 24TH BLVD, STE A","GAINESVILLE","352-505-0088","KABROWN1970@COX.NET","HOGTOWN RESTAURANT LLC"
"REFERENCE OUT OF BUSINESS","12291","CLIFTON, C. RUSSELL, JR. PH.D.","1985-09-01T00:00:00.000","2121 NW 40TH TER, SUITE B","2121 NW 40TH TER, SUITE B","GAINESVILLE","352-336-2888","DRCLIFTON@CPANCF.COM","C.RUSSELL  CLIFTON, JR."
"REFERENCE OUT OF BUSINESS","41615","MCCOY, LEONA RENA","2015-06-09T00:00:00.000","MOBILE ONLY","2433 NW 58TH AVE","GAINESVILLE","352-339-8971",,"LEONA RENA P MCCOY"
"INSURANCE COMPANY OR BROKER","35024","ANNUITY INVESTORS LIFE INSURANCE CO","2007-09-01T00:00:00.000","OUT OF STATE","PO BOX 5423","CINCINNATI","513-412-1107","SRICHARDS@GAIG.COM","ANNUITY  INVESTORS LIFE INSURANCE CO"
"REFERENCE OUT OF BUSINESS","42094","GOVINDA'S BAKERY AND CAFE","2016-03-21T00:00:00.000","604 NW 13TH ST","604 NW 13TH ST","GAINESVILLE","352-222-2886","JITADASI@YAHOO.COM","GRAINS OF TRUTH, INC."
"INSURANCE COMPANY OR BROKER","38505","KANAWHA INSURANCE COMPANY","2010-10-01T00:00:00.000","OUT OF STATE","PO BOX 740026","LOUISVILLE","502-580-3742","DGUESSJR@HUMANA.COM","CORPORATION  KANAWHA INSURANCE COMPANY"
"RETAIL MERCHANT","29140","SATCHEL'S PIZZA  INC.","2003-03-01T00:00:00.000","1800 NE 23RD AVE","1800 NE 23RD AVE","GAINESVILLE","352-335-7272","SATCHELSOFFICE@GMAIL.COM","SATCHEL'S PIZZA INC."
"EXTERMINATORS - PEST CONTROL","44955","RENTOKIL NORTH AMERICA, INC","2021-04-01T00:00:00.000","116 NW 16TH AVE","1125 BERKSHIRE BLVD, SUITE 150","READING","800-488-9495","BUSINESSLICENSE@RENTOKIL.COM","RENTOKIL NORTH  AMERICA, INC"
"BANK - MAIN OFFICE","43090","JPMORGAN CHASE BANK, N.A.","2017-10-24T00:00:00.000","5464 NW 43RD ST","1111 POLARIS PKWY FL 2A, ATTN: ANGELA MORGAN","COLUMBUS","352-204-4441","CBDN.BUSINESS.LICENSE@JPMCHASE.COM","JPMORGAN CHASE BANK, N.A."
"PROFESSIONAL-ACUPUNCTURE","23945","TILLMAN, KEITH D","1997-10-16T00:00:00.000","2251 NW 41ST ST, SUITE 20","2251 NW 41ST ST, SUITE 20","GAINESVILLE","352-373-4800","INSTMASS@AOL.COM","KEITH  TILLMAN"
"REFERENCE OUT OF BUSINESS","40769","MARION, JOSEPH R","2014-02-01T00:00:00.000","3440 NW 21ST DR","3440 NW 21ST DR","GAINESVILLE","352-872-3127","MIDDAYMASSAGEGAINESVILLE@GMAIL.COM","JOSEPH  MARION"
"MANUFACTURING-FOOD PRODUCTS","44602","SKINNY DOG BRANDS, LLC","2019-12-21T00:00:00.000","213 NW 10TH AVE","213 NW 10TH AVE","GAINESVILLE","352-258-7280","SKINNYDOGBRANDS@GMAIL.COM","SKINNY DOG BRANDS, LLC"
"DENTIST","29906","ELY, SHERYL","2003-08-18T00:00:00.000","4140 NW 27TH LN, SUITE H","4140 NW 27TH LN, SUITE H","GAINESVILLE","352-373-7373","s.elyfamilydentistry@gmail.com","SHERYL  ELY"
"PEDDLER","45010","WADE, CURTIS L","2021-12-09T00:00:00.000","MOBILE ONLY","26615 NW 174TH AVE","HIGH SPRINGS","352-318-7865","CLW0374@GMAIL.COM","CURTIS L WADE"
"REFERENCE OUT OF BUSINESS","29611","WELLCARE OF FLORIDA, INC","2003-10-01T00:00:00.000","OUT OF STATE","8735 HENDERSON RD, REN. 2","TAMPA","813-206-2374","DEANNA.DEFRANCIS@WELLCARE.COM","THE WELLCARE  MANAGEMENT GROUP, INC"
"RETAIL MERCHANT","28448","CELLCO PARTNERSHIP","2002-10-01T00:00:00.000","3401 SW ARCHER RD","C/O KPMG LLP, 2200 CABOT DR., STE 400","LISLE","630-857-2290","US-LISTAXSALTVZWRBL@KPMG.COM","CELLCO PARTNERSHIP"
"INSURANCE COMPANY OR BROKER","10481","AMERICAN HEALTH AND LIFE INSURANCE CO","1995-09-11T00:00:00.000","OUT OF STATE","3001   MEACHAM BLVD, SUITE 200","FORT WORTH","817-348-7563","NEWSOMEJ@ONEMAINFINANCIAL.COM","AMERICAN HEALTH & LIFE INS"
"REFERENCE OUT OF BUSINESS","42128","SMART CHOICE CLEANING &","2016-04-01T00:00:00.000","726 NW 8TH AVE, STE H","1101 SE 15TH ST, APT 83","GAINESVILLE","352-215-8389","SMARTSTEPHANIE27@GMAIL.COM","SMART CHOICE   CLEANING & RENOVATION SERVICES CORP"
"RETAIL MERCHANT","34446","SOUND DEPOT AND PERFORMANCE, INC.","2007-02-01T00:00:00.000","1931 N MAIN ST","1931 N MAIN ST","GAINESVILLE","352-374-7700","ARAP.SDP@GMAIL.COM","SOUND DEPOT  AND PERFORMANCE INC"
"RESTAURANT","40741","ZOES FLORIDA, LLC","2014-01-14T00:00:00.000","3730 SW ARCHER RD, 200","PO BOX 1067","DECATUR","352-363-6090","PERMITS@CAVA.COM","ZOES FLORIDA, LLC"
"LAUNDRY-SELF SERVICE OR AUTOMATIC","42786","CSC SERVICEWORKS, INC.","2017-03-20T00:00:00.000","UNIVERSITY OF FLORIDA, CYPRESS HALL","35 PINELAWN RD, STE 120","MELVILLE","516-349-8555","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC."
"RESTAURANT","43493","TEA MOMENT, INC","2018-09-10T00:00:00.000","16 NW 18TH ST, #125","16 NW 18TH ST, #125","GAINESVILLE","917-239-8157","TEAMOMENTUF@GMAIL.COM","TEA MOMENT, INC"
"REFERENCE OUT OF BUSINESS","44650","GOTJE, NICOLE","2021-02-22T00:00:00.000","2300 SW 43RD ST, APT O4","2300 SW 43RD ST, APT O4","GAINESVILLE","352-299-3542","CONTACT@ONEMEMORABLECLICK.COM","ONE MEMORABLE CLICK LLC"
"REFERENCE OUT OF BUSINESS","44516","ALLEGIANT MEDICAL EQUIPMENT INC","2020-09-01T00:00:00.000","2772 NW 43RD ST, STE B-2","2772 NW 43RD ST, STE B-2","GAINESVILLE","352-554-5575","ADMIN@ALLEGIANTDME.COM","ALLEGIANT  MEDICAL EQUIPMENT INC"
"REFERENCE OUT OF BUSINESS","38824","ARROWOOD, CALVIN W","2011-02-22T00:00:00.000","3240 SW 35TH BLVD","5816 SW ARCHER RD, #19","GAINESVILLE","352-371-3766",,"CALVIN W ARROWOOD"
"BEAUTY PARLOR","40295","DEBRA C. LEWIS, INC.","2013-05-30T00:00:00.000","5200 W NEWBERRY RD, SUITE D1","5200 W NEWBERRY RD, SUITE D1","GAINESVILLE","352-372-0033","DEBRACLEWIS@BELLSOUTH.NET",
"REFERENCE OUT OF BUSINESS","23601","VELASCO, JOE H.","1997-09-15T00:00:00.000","4130 NW 9TH ST","4130 NW 9TH ST","GAINESVILLE","352-338-0321","MVDREAMSCAPES@YAHOO.COM","JOE  VELASCO"
"REFERENCE OUT OF BUSINESS","42381","WILSON, WALLACE M","2016-09-16T00:00:00.000","MOBILE ONLY","2 EAST PLANT ST","WINTERGARDEN","407-614-8966","WALLACEWILSON@AOL.COM","WALLACE  WILSON"
"REFERENCE OUT OF BUSINESS","23336","ACCELERATION DATA WORKS, INC","1997-08-01T00:00:00.000","2837 NW 41ST ST, SUITE 320","2837 NW 41ST ST, SUITE 320","GAINESVILLE","352-335-6500","JENNIFER@ACCELERATION.NET","ACCELERATED  DATA WORKS, INC"
"REFERENCE OUT OF BUSINESS","33671","FORD, THOMAS E.","2006-05-05T00:00:00.000","5315 NW 20TH WAY","P.O. BOX 357101","GAINESVILLE","352-339-3065",,"THOMAS  FORD"
"MOBILE FOOD DISPENSING VEHICLE - CANTEEN VEHICLES","43926","TINKER FOOD TRUCK LLC","2019-06-19T00:00:00.000","MOBILE ONLY","6512 NW 77TH ST","GAINESVILLE","352-222-4010","DERRICO.NELLA@GMAIL.COM","TINKER FOOD TRUCK LLC"
"RETAIL MERCHANT","42482","DUNKIN DONUTS","2015-12-17T00:00:00.000","3411 SW ARCHER RD, STE B","5020 CLARK RD, #417","SARASOTA","941-953-1808","DCLOE@COMCAST.NET","AC TUCKER ROAD, INC."
"CONTRACTOR-GENERAL-UNLIMITED","22840","AJAX BUILDING COMPANY, LLC","1997-02-20T00:00:00.000","424 SW 7TH TER","1080 COMMERCE BLVD","MIDWAY","352-377-1102","TERRI.BYRD@AJAXBUILDING.COM","STO CM, LLC"
"INSURANCE COMPANY OR BROKER","34323","GREAT SOUTHERN LIFE INSURANCE COMPANY","2006-10-01T00:00:00.000","OUT OF STATE","PO BOX 410288","KANSAS CITY","888-886-7141","ACCOUNTS.PAYABLE@AMERICO.COM","GREAT SOUTHERN  LIFE INSURANCE COMPANY"
"RENTALS AND LEASING - NOT HOUSING OR EQUIPMENT","27387","GAINESVILLE EXECUTIVE CENTER","1995-12-01T00:00:00.000","309 NE 1ST ST","309 NE 1ST ST","GAINESVILLE","352-374-7755","ap@foryourlaw.com","WOBBEGONG  WOBBEGONG ENTERPRISES"
"RESTAURANT","37231","KARMA CREAM","2009-04-17T00:00:00.000","607 W UNIVERSITY AVE","607 W UNIVERSITY AVE","GAINESVILLE","352-246-7073","KARMACREAM@GMAIL.COM","KARMA CREAM, INC"
"INTERIOR JANITORIAL AND CLEANING SERVICES","34798","RAY PLUS 4 INC. DBA","2007-08-20T00:00:00.000","3210 SW 40TH BLVD, STE C","PO BOX 357657","GAINESVILLE","352-374-6589","MARK@SERVPROACW.COM","RAY  PLUS 4 INC"
"RETAIL MERCHANT","43255","UMME SAL, INC","2018-04-01T00:00:00.000","6419 W NEWBERRY RD, F-0008","2400 SE 36TH AVE, STE 104","OCALA","352-362-3106","DJ_VENAD@YAHOO.COM","UMME SAL, INC"
