"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,12/12/2018 09:00:00 AM,12/12/2018 01:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,"https://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule,%20Agendas%20and%20Minutes/12.12.18%20OIC%20Meeting%20Notice%20and%20Agenda.pdf",,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission,Annual Meeting,01/10/2019 10:00:00 AM,01/10/2019 12:00:00 PM,"900 Court St. NE, Room 167-G", Salem,OR,SDPAC Annual Report Presentation to Committee,,Mary Destro,503-378-4930,dmd@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,01/10/2019 10:00:00 AM,01/10/2019 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Kristel Flores,503-431-7947   ,Kristel.Flores@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7522779,15z/data=!4m2!3m1!1s0x0:0x25b9a158a656ce9a?ved=2ahUKEwiAn4ic1OHfAhU2HzQIHQjvC5YQ_BIwCnoECAUQCA",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Kristel Flores,503-431-7947 ,Kristel.Flores@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Facilities Authority,Regular Meeting,01/14/2019 12:00:00 PM,01/14/2019 03:00:00 PM,"Tonkon Torp LLP, 888 SW Fifth Avenue, Suite 1600", Portland,OR,,,Nikki Pham,503-802-5713,ofa.nikki@tonkon.com,,https://oregonfacilities.org/contact-us/,https://oregonfacilities.org/meetings/,,,,,,,https://oregonfacilities.org/meetings/,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Quarterly Meeting,01/16/2019 10:00:00 AM,01/16/2019 12:00:00 PM,"350 Winter St. NE, Suite 100", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x4e8d59b4c3cb8693!8m2!3d44.9410181!4d-123.0303546?hl=en",https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,,,,https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Special Meeting,01/23/2019 03:00:00 PM,01/23/2019 04:00:00 PM,"350 Winter St NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,5033784930,martha.kellams@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission ,,01/25/2019 10:00:00 AM,01/25/2019 10:30:00 AM,Via Teleconference , Salem,OR,,,Lee Anaya ,503 378-4930,Lee.Anaya@ost.state.or.us,,,,,,,,Dial-In 888-636-3807,Participant Code: 662435,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,01/31/2019 09:00:00 AM,01/31/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program,ORSP,02/05/2019 02:00:00 PM,02/05/2019 05:00:00 PM,"OST - TIgard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,No,N/A,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program - Rulemaking Advisory Committee - Conference Call,ORSP,02/08/2019 01:00:00 PM,02/08/2019 02:00:00 PM,Conference Call,N/A,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,https://www.oregon.gov/retire/Pages/Rules.aspx,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board ,,02/21/2019 01:00:00 PM,02/21/2019 04:00:00 PM,"OST - TIgard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy SImpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,N/A,N/A,https://oregonsavingsnetwork.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,03/13/2019 09:00:00 AM,03/13/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program - Rulemaking Hearing,,03/19/2019 09:00:00 AM,03/19/2019 10:00:00 AM,"OST - Salem, 350 Winter Street NE, Room 100",Salem,OR,,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",OFA Board Meeting,Business Meeting,03/19/2019 12:00:00 PM,03/19/2019 03:00:00 PM,"Tonkon Torp, 888 SW Fifth Avenue, Suite 1600", Portland,OR,,Yes,Nikki Pham,503-802-2071,ofa.nikki@tonkon.com,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program - Board Conference Call,,04/02/2019 03:30:00 PM,04/02/2019 04:00:00 PM,Teleconference,Salem,OR,Review of proposed rule changes,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",OFA Board Meeting,Business Meeting,04/08/2019 12:00:00 PM,04/08/2019 03:00:00 PM,"Tonkon Torp, 888 SW Fifth Avenue, Suite 1600",Portland,OR,,Yes,Nikki Pham,503-802-2071,ofa.nikki@tonkon.com,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,04/11/2019 10:00:00 AM,04/11/2019 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Kristel Flores,503-431-7947,kristel.flores@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7522779,15z/data=!4m2!3m1!1s0x0:0x25b9a158a656ce9a?ved=2ahUKEwiAn4ic1OHfAhU2HzQIHQjvC5YQ_BIwCnoECAUQCA",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,https://www.oregon.gov/treasury/public-financial-services/oregon-short-term-funds/pages/default.aspx,,,,
"Treasurer, Oregon State",CANCELLED - Private Activity Bond Committee,Quarterly Meeting,04/17/2019 10:00:00 AM,04/17/2019 12:00:00 PM,"350 Winter St NE, Suite 100",Salem,OR,"The April 17, 2019 PAB meeting is cancelled.",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x4e8d59b4c3cb8693!8m2!3d44.9410181!4d-123.0303546?hl=en",https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,,,,https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,04/24/2019 09:00:00 AM,04/24/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",OFA Informational Session,Informational Session,04/30/2019 03:30:00 PM,04/30/2019 05:00:00 PM,"2650 Suzanne Way, Suite 200", Eugene,OR,Informational session for non-profits and banks.,Yes,Nikki Pham,503-802-5713,ofa.nikki@tonkon.com,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program,ORSP,05/07/2019 01:00:00 PM,05/07/2019 04:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",CANCELLED - OFA Board Meeting,Meeting Cancelled,05/13/2019 12:00:00 PM,05/13/2019 03:00:00 PM,Meeting Cancelled, Portland,OR,,Yes,Nikki Pham,503-802-2071,ofa.nikki@tonkon.com,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board ,,05/16/2019 01:00:00 PM,05/16/2019 04:00:00 PM,4000 East 30th Avenue, Eugene,OR,"Main Campus, Room 220, Center for Meeting and Learning (Building 19)",Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,06/05/2019 09:00:00 AM,06/05/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Special Meeting,06/11/2019 02:00:00 PM,06/11/2019 03:00:00 PM,Teleconference Meeting,Salem,OR,"May attend in person at 350 Winter St NE, Suite 100, Salem, OR 97301",,Martha Kellams,5033784930,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,888-636-3807,662435,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program,,06/27/2019 03:00:00 PM,06/27/2019 04:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,https://www.oregon.gov/treasury/news-date/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",CANCELLED - OFA Board Meeting,OFA Business Meeting,07/08/2019 12:00:00 PM,07/08/2019 12:00:00 PM,"Tonkon Torp, 888 SW Fifth Avenue, Suite 1600", Portland,OR,"There will not be an OFA Business Meeting on July 8, 2019. It has been cancelled. The next meeting is scheduled for August 12, 2019.",,Nikki Pham,503-802-2071,ofa.nikki@tonkon.com,,,,,,,,,,https://oregonfacilities.org/minutes-agendas/,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,07/09/2019 10:00:00 AM,07/09/2019 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Kristel Flores,503-431-7947,kristel.flores@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7522779,15z/data=!4m2!3m1!1s0x0:0x25b9a158a656ce9a?ved=2ahUKEwiAn4ic1OHfAhU2HzQIHQjvC5YQ_BIwCnoECAUQCA",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,https://www.oregon.gov/treasury/public-financial-services/oregon-short-term-funds/pages/default.aspx,,,,
"Treasurer, Oregon State",CANCELLED - Private Activity Bond Committee,Quarterly Meeting,07/17/2019 10:00:00 AM,07/17/2019 12:00:00 PM,"350 Winter St NE, Suite 100",Salem,OR,"The July 17, 2019 meeting is cancelled.",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x4e8d59b4c3cb8693!8m2!3d44.9410181!4d-123.0303546?hl=en",https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,,,,https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program,ORSP,08/06/2019 10:00:00 AM,08/06/2019 01:00:00 PM,640 A Street,Springfield,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,https://www.oregon.gov/retire/pages/meetings.aspx,,,,
"Treasurer, Oregon State",CANCELLED - Oregon Investment Council,CANCELLED - OIC Regular Meeting ,08/07/2019 09:00:00 AM,08/07/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board ,,08/22/2019 01:00:00 PM,08/22/2019 04:00:00 PM,"OST - TIgard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,N/A,,,,,,
"Treasurer, Oregon State",2019 LGIP Investor Meeting,,08/29/2019 09:00:00 AM,08/29/2019 03:30:00 PM,The Grand Hotel @ Bridgeport, Tigard,OR,"To register for the event:

https://www.eventbrite.com/e/oregon-state-treasury-2019-lgip-investor-meeting-tickets-63885207375",,Angela Schaffers,,angela.schaffers@ost.state.or.us,,"https://www.google.com/maps/place/7265+SW+Hazel+Fern+Rd,+Portland,+OR+97224/@45.392465,-122.7524393,17z/data=!3m1!4b1!4m5!3m4!1s0x549572ec66696e07:0x2a01d4868586fb99!8m2!3d45.3924613!4d-122.7502506",,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,09/18/2019 09:00:00 AM,09/18/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,10/10/2019 10:00:00 AM,10/10/2019 12:00:00 PM,1120 NW Couch Street Suite 200, Portland,OR,Will be held at Orrick Public Finance,,Kristel Flores,(503) 431-7947,kristel.flores@ost.state.or.us,,"https://www.google.com/maps/place/Orrick,+Herrington+%26+Sutcliffe,+LLP/@45.5235549,-122.684995,17z/data=!3m1!4b1!4m5!3m4!1s0x54950a024f69d217:0x75af2e98c59e9830!8m2!3d45.5235549!4d-122.6828063",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,https://www.oregon.gov/treasury/public-financial-services/oregon-short-term-funds/pages/default.aspx,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Quarterly Meeting,10/16/2019 10:00:00 AM,10/16/2019 12:00:00 PM,"350 Winter St NE, Suite 100",Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x4e8d59b4c3cb8693!8m2!3d44.9410181!4d-123.0303546?hl=en",https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,,,,https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Special Meeting,10/21/2019 09:00:00 AM,10/21/2019 10:00:00 AM,Teleconference Meeting,Salem,OR,,,Martha Kellams,5033784930,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,888-636-3807,662435,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,10/30/2019 09:00:00 AM,10/30/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program,ORSP,11/05/2019 01:00:00 PM,11/05/2019 04:00:00 PM,"OST - TIgard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,https://www.oregon.gov/retire/Pages/index.aspx,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board ,,11/14/2019 01:00:00 PM,11/14/2019 04:00:00 PM,"OST - TIgard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,https://oregonsavingsnetwork.com/,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,12/11/2019 09:00:00 AM,12/11/2019 01:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,01/09/2020 10:00:00 AM,01/09/2020 12:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,Oregon State Treasury | Mt. Hood Board Room,,Kristel Flores,5034317900,kristel.flores@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4022326,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,https://www.oregon.gov/treasury/public-financial-services/oregon-short-term-funds/pages/default.aspx,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Quarterly Meeting - Revised Date,01/22/2020 10:00:00 AM,01/22/2020 12:00:00 PM,"350 Winter St NE, Suite 100", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission,,01/28/2020 08:30:00 AM,01/28/2020 09:00:00 AM,VIA TELECONFERENCE,"Salem,",OR,,,Laura Worth,,laura.worth@ost.state.or.us,,,,,,,,888-636-3807,662435,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,01/30/2020 09:00:00 AM,01/30/2020 01:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/invested-for-oregon/pages/oregon-investment-council.aspx#meetings,May Fanning,5034317939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,02/04/2020 01:00:00 PM,02/04/2020 04:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board ,,02/20/2020 02:00:00 PM,02/20/2020 05:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,https://www.oregon.gov/treasury/financial-empowerment/Pages/osn-board.aspx,,,,
"Treasurer, Oregon State",CANCELLED - Municipal Debt Advisory Commission,CANCELLED - Annual Meeting,03/03/2020 01:45:00 AM,03/03/2020 03:15:00 AM,OGFOA 2020 Spring Conference - Seaside Civic Convention Center,Seaside,OR,"For Oregon Government Finance Officers Association (OGFOA) 2020 Spring Conference details, see https://ogfoa.org/index.php. ",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",CANCELLED - Municipal Debt Advisory Commission,CANCELLED - Annual Meeting,03/03/2020 01:45:00 AM,03/03/2020 03:15:00 AM,OGFOA 2020 Spring Conference - Seaside Civic Convention Center,Salem,OR,"For Oregon Government Finance Officers Association (OGFOA) 2020 Spring Conference details, see https://ogfoa.org/index.php. ",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,03/11/2020 09:00:00 AM,03/11/2020 12:30:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/invested-for-oregon/pages/oregon-investment-council.aspx#meetings,May Fanning,5034317939,may.fanning@ost.state.or.us,,,,,,,,
