"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Oregon Education Investment Board,Best Practices and Student Transition subcommittee,Meeting of the Best Practices and Student Transition subcommittee,06/10/2014 10:00:00 AM,06/10/2014 12:30:00 PM,"Oregon State Capitol, HR F, Salem, OR", Salem,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,http://education.oregon.gov/Pages/default.aspx,,,
Oregon Education Investment Board,Outcomes and Investments subcommittee,Meeting of the Outcomes and Investments subcommittee,06/12/2014 09:00:00 AM,06/12/2014 11:00:00 AM,"Meyer Memorial Boardroom, 506 SW Mill Street, Room 710, ", Portland,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,http://education.oregon.gov/Pages/default.aspx,,,
Oregon Education Investment Board,Oregon Education Investment Board,Meeting of the Oregon Education Investment Board,06/10/2014 01:00:00 PM,06/10/2014 05:00:00 PM,"Oregon State Capitol, HR F, Salem, OR", Salem,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,http://education.oregon.gov/Pages/default.aspx,,,
Oregon Education Investment Board,Equity and Partnerships Subcommittee,Meeting of the Equity and Partnerships Subcommittee,06/04/2014 08:30:00 AM,06/04/2014 10:30:00 AM,"NorthWest Health Foundation, 221 NW, 2nd Ave. #200", Portland,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,,,,
Oregon Education Investment Board,Personnel Management and Oversight Subcommittee,Meeting of the Personnel Management and Oversight Subommittee,04/29/2014 01:00:00 PM,04/29/2014 02:00:00 PM,"775 Court Street, NE, Small Conference Room", Salem,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup,SEOW Meeting,04/22/2014 08:30:00 AM,04/22/2014 09:00:00 AM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss certain follow-up items for 2014-15 benefit design considerations.",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=23,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,04/14/2014 10:00:00 AM,04/14/2014 11:00:00 AM,1225 Ferry St SE, Salem,OR,"Conference call originating from the PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will conduct a public meeting to review, discuss and consider a possible incentive for completion of the health assessment under the Healthy Futures program and the scoring methodology for the consultant RFP. ",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup,SEOW Meeting,04/01/2014 09:00:00 AM,04/01/2014 12:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss the OEBB Annual Dental Data (2012-13), follow-up items for 2014-15 benefit design considerations and future benefit design considerations.",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=23,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup,SEOW Meeting,01/07/2014 09:00:00 AM,01/07/2014 11:30:00 AM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss the OEBB Mid-Year Health Data Report (2012-2013) and HEDIS 2012 reports from the carriers.",,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,http://benefitboards.das.state.or.us/public_folder.html?folder=23,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Business and Operations Workgroup,BOW Meeting,03/31/2014 09:00:00 AM,03/31/2014 09:30:00 AM,1225 Ferry St SE, Salem,OR,"Conference call originating from the PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Business and Operations Workgroup (BOW) will conduct a public meeting to review and discuss amendments to Division 20 (Program Participation) of the OEBB administrative rules, receive a budget status update and discuss the OEBB administrative fee for the 2014-15 plan year.",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=16,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,04/01/2014 01:00:00 PM,04/01/2014 03:45:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will conduct a public meeting to review and consider the PEBB/OEBB administrator recruitment announcement, recruitment timeline and sourcing plan; review and consider a memorandum of understanding (MOU) between PEBB, OEBB and OHA; receive preliminary findings for school employees included in the 2013 Behavioral Risk Factor Surveillance System (BRFSS) survey and receive an update on the results of the BRFSS Survey Taskforce; review and consider proposed amendments to Division 20 (Program Participation) of the OEBB administrative rules and the 2014-15 OEBB administrative fee; and receive status updates from various workgroups and staff. ",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup,SEOW Meeting,01/28/2014 08:30:00 AM,01/28/2014 11:00:00 AM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss benefit/plan design proposals for the 2014-15 plan year and the OEBB Annual Health Data Report process. ",,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,http://benefitboards.das.state.or.us/public_folder.html?folder=23,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Administrative Review Committee Meeting,ARC Meeting,06/11/2014 11:00:00 AM,06/11/2014 12:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Administrative Review Committee (ARC) will convene in a public meeting to review and consider an administrative review. ",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=21,,,,jackie.cowsill@oregon.gov,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,05/06/2014 01:00:00 PM,05/06/2014 02:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to consider rate renewals for medical/pharmacy, vision and dental plans for the 2014-15 plan year. ",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,04/22/2014 09:00:00 AM,04/22/2014 11:15:00 AM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will conduct a public meeting to receive additional information on certain proposals under consideration as part of the 2014-15 renewal process.",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Business and Operations Workgroup,BOW Meeting,01/23/2014 02:00:00 PM,01/23/2014 03:00:00 PM,1225 Ferry St SE, Salem,OR,"Telephone Conference originating from the PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Business and Operations Workgroup will conduct a public meeting to review and discuss HRA information and considerations, FSA and HSA renewals and results of the 2013 member and entity surveys. ",,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,http://benefitboards.das.state.or.us/public_folder.html?folder=16,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,01/07/2014 12:45:00 PM,01/07/2014 03:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will conduct a public meeting.  Topics of the meeting to be announced. ",yes,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,05/06/2014 01:00:00 PM,05/06/2014 02:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to consider rate renewals for medical/pharmacy, vision and dental plans for the 2014-15 plan year. ",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,02/04/2014 01:00:00 PM,02/04/2014 02:45:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will conduct a public meeting to review and consider renewals for the health savings account and flexible spending account service providers and other topics to be announced. ",yes,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,http://benefitboards.das.state.or.us/public_folder.html?folder=7,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup,SEOW Meeting,06/03/2014 09:00:00 AM,06/03/2014 12:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss the Avoidable Care and Conditions Analysis and Deep Dive Considerations Sections of the Annual Reporting Package and hear from the Washington Bree Collaborative.",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,http://benefitboards.das.state.or.us/public_folder.html?folder=23,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting - Executive Session,OEBB Board EXEC SESSION,01/07/2014 11:45:00 AM,01/07/2014 12:45:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  -- The OEBB Board will convene in executive session. 

Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f) which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. No decision may be made in executive session. 
",,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,,,,,,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting - Executive Session,OEBB Board EXEC SESSION,05/06/2014 12:15:00 PM,05/06/2014 01:00:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session* to receive a staff and consultant advisory update on the status of the 2014-15 rate renewal negotiations.  ",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting - Executive Session,OEBB Board EXEC SESSION,04/22/2014 11:15:00 AM,04/22/2014 01:30:00 PM,1225 Ferry St SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session* to receive a staff and consultant advisory update on the status of the 2014-15 rate renewal negotiations.  

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f) which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. No decision may be made in executive session.",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,,,jackie.cowsill@state.or.us,,,,,,
Oregon Growth Board,Growth Board Meeting,Growth Board Meeting,04/07/2014 01:00:00 PM,04/07/2014 04:00:00 PM,"2 World Trade Center, 121 SW Salmon, Portland, OR 97204; Oregon Room", Salem,OR,,Yes,Suzy Miller,503-986-0106,suzy.miller@state.or.us,http://www.oregon4biz.com/Contact-us/Oregon-Growth-Board/2014meetings.php,,,,,,,,,,http://www.oregongrowthboard.com/Meetings/,carmen.l.spuhler@oregon.gov,,,http://www.oregongrowthboard.com/Meetings/,,,
Oregon Growth Board,Oregon Growth Board Meeting,Board Meeting,06/23/2014 01:00:00 PM,06/23/2014 04:00:00 PM,"2 World Trade Center, 121 SW Salmon St, Portland; Mezzanine Level, Oregon Room", Portland,OR,,Yes,Beth Cooke,503-720-3574,info@oregongrowthboard.com,,,,,,,,,,,http://www.oregongrowthboard.com/Meetings/,carmen.l.spuhler@oregon.gov,,,http://www.oregongrowthboard.com/Meetings/,,,
Oregon Growth Board,Growth Board Meeting,Growth Board Meeting,01/27/2014 01:00:00 PM,01/27/2014 03:15:00 PM,"2 World Trade Center, 121 SW Salmon St, Oregon Room", Portland,OR,,Yes,Suzy Miller,503-986-0106,suzy.miller@state.or.us,http://www.oregon4biz.com/Contact-us/Oregon-Growth-Board/2014meetings.php,,,,,,,,,,http://www.oregongrowthboard.com/Meetings/,carmen.l.spuhler@oregon.gov,,,http://www.oregongrowthboard.com/Meetings/,,,
Oregon Growth Board,Growth Board Meeting,Growth Board Meeting,02/24/2014 01:00:00 PM,02/24/2014 04:00:00 PM,"2 World Trade Center, 121 SW Salmon, Oregon Room", Salem,OR,,Yes,Suzy Miller,503-986-0106,suzy.miller@state.or.us,http://www.oregon4biz.com/Contact-us/Oregon-Growth-Board/2014meetings.php,,,,,,,,,,http://www.oregongrowthboard.com/Meetings/,carmen.l.spuhler@oregon.gov,,,http://www.oregongrowthboard.com/Meetings/,,,
Oregon Growth Board,Oregon Growth Board Meeting,OGB meeting,05/19/2014 01:00:00 PM,05/19/2014 04:00:00 PM,"2 World Trade Center, 121 SW Salmon, Portland; Oregon Room", Portland,OR,,Yes,Beth Cooke,503-720-3574,info@oregongrowthboard.com,,,,,,,,,,,http://www.oregongrowthboard.com/Meetings/,carmen.l.spuhler@oregon.gov,,,http://www.oregongrowthboard.com/Meetings/,,,
Oregon Public Utility Commission,Special Public Meeting,PGE Update,01/27/2014 08:30:00 AM,01/27/2014 10:30:00 AM,"3930 Fairview Industrial Drive SE, Main Hearing Room",Salem,OR,,,,,,,,,,,,,,,,,,,,,,,
Oregon State Weed Board,Oregon State Weed Board Meeting,OSWB Grant Winter Meeting,02/19/2014 08:30:00 AM,02/20/2014 12:00:00 PM,"Oregon Deparment of Agriculture, 635 Capitol Street NE,Basement Hearings Room", Salem,OR,The board will be awarding noxious weed control grants and considering adjustments to the state noxious weed list.,Yes,Jo Davis,503-986-4621,jdavis@oda.state.or.us,,,,Jo Davis,503-986-4621,jdavis@oda.state.or.us,,,,,http://www.oregon.gov/ODA/PLANT/WEEDS/Pages/index.aspx,tristen.l.berg@state.or.us,,,,,,
