"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",Quality Health Outcomes Committee,Formerly and separately the Medical Directors Meeting and the QPIWG meeting,01/14/2013 09:00:00 AM,01/14/2013 02:30:00 PM,DHS Building 500 Summer St. NE, Salem,OR,"Physical, Mental and Dental health issues. Joint session with the QPIWG. QI issues latter part of the meeting.",yes,HankHickman,503-945-5776,henry.e.hickman@state.or.us,,,,Hank Hickman,503-945-5776,Henry.E.Hickman@state.or.us,,,866-680-0146,310477,,henry.e.hickman@state.or.us,,,,,,
"Health Authority, Oregon",Coordinated Care Organization Rules Advisory Committee,CCO RAC,05/18/2012 01:30:00 PM,05/18/2012 03:30:00 PM,Oregon Employment Department (auditorium) 875 Union St. NE, Salem,OR,,,Rosa D. Jensen,,Rosa.D.Jensen@state.or.us,,,,,,,,,,,,gary.whitehouse@state.or.us ,,,,,,
"Health Authority, Oregon",HIV/VH/STI Integrated Planning Group,IPG Meeting,02/27/2013 09:00:00 AM,02/27/2013 04:30:00 PM,TBD, Portland,OR,,,Warren Scott,,warren.r.scott@state.or.us,,,,,,,,,,,,barbara.j.danel@state.or.us,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,08/05/2015 03:00:00 PM,08/05/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Pool closure criteria to the public swimming pool and public spa pool rules - Rulemaking Hearing,"333-060, 062 Rulemaking Hearing",06/09/2014 10:00:00 AM,,Portland State Office Bldg. 800 NE Oregon St. Room 1A, Portland,OR,"The Oregon Health Authority, Public Health Division is proposing to permanently adopt and amend Oregon Administrative Rules in chapter 333, division 60, Public Swimming Pools, and chapter 333, division 62, Public Spa Pools, related to inspection enforcement and pool closure criteria. The proposed rules help address the concerns of public pool and spa license holders and operators concerning when a pool or spa should be closed because of an immediate danger to the health and safety of the public and bathers.

The changes to both divisions are largely identical. There are also some supporting changes proposed to implement and complement the new rules, and the references to other documents in the rules have been updated. 

You are being invited to review and comment on the proposed rules. If you wish to present oral testimony, the following public hearings will be held:

Portland – June 9, 2014 at 10:00 a.m.: Portland State Office Building, 800 NE Oregon Street, Room 1A, Portland, OR 97232

You may also file written comments before 5:00 p.m. on June 11, 2014 by submitting them to the Public Health Division Rules Coordinator at the following address:

OHA, Public Health Division
Alayna Nest, Administrative Rules Coordinator
800 NE Oregon Street, Suite 930
Portland, Oregon 97232
","Yes, until 6/11/2014 at 5 p.m.",Alayna Nest,,alayna.n.nest@state.or.us,,,,,,,,,,,,alayna.n.nest@state.or.us,,,,,,
"Health Authority, Oregon",Office of Equity and Inclusion Community Advisory Council,The Community Advisory Council (CAC) is a group of community partners that helps our agency stay connected with the needs of diverse communities in Oregon. ,06/25/2015 02:00:00 PM,06/25/2015 04:00:00 PM,"Lincoln Building 421 SW Oak Street, Suite 750", Portland,OR,,,Rebecca Naga,,Rebecca.A.Naga@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Metrics and Scoring Committee,,03/20/2015 09:00:00 AM,03/20/2015 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E", Wilsonville,OR,"What: The Oregon Health Authority (OHA) Metrics and Scoring Committee will meet in Wilsonville Friday, March 20. The primary focus of the meeting will to review the 2014 Health System Transformation Mid-Year Report; revisit a potential tobacco prevalence measure; and review the committee work plan for 2015. Public testimony will be heard at 9:30 a.m. 
When: Friday, March 20, 9 a.m. to noon 
Where: Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E, Wilsonville
Attendees also can join through a listen-only conference line at 1-888-808-6929, participant code 915042.
Agenda:
--Introduction to OHA Director Lynne Saxton;
--Public testimony;
--Updates;
--2014 Mid-Year Report: presentation and discussion;
--Tobacco prevalence panel and discussion;
--Review work plan for 2015.
For more information, please visit the committee's website at www.oregon.gov/oha/Pages/metrix.aspx. 
The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
# # #
",Yes,Milena Malone,503-551-5598,milena.malone@state.or.us,,,,,1-800-282-8096,,,,1-888-808-6929,915042,,,,,,,,
"Health Authority, Oregon",Oregon State Hospital Advisory Board,,09/24/2015 01:00:00 PM,09/24/2015 05:00:00 PM,"Callan Conference Room, Kirkbride Building, third floor, Oregon State Hospital, 2600 Center Street NE", Salem,OR,"What: Public meeting of the Oregon State Hospital Advisory Board 

When: Thursday, September 24, 1-5 p.m.

Where: Callan Conference Room, Kirkbride Building, third floor, Oregon State Hospital, 2600 Center Street NE

Details: Board members include consumers, providers, advocates, legislators, community members, consumer families and OSH union members. 

The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

For more information, see the board’s website at www.oregon.gov/oha/osh/Pages/advisory-board.aspx. 

",,Patricia Feeny,503-508-5743,patricia.feeny@state.or.us,,,,,1-800-282-8096,,,,,,,,,,,,,
"Health Authority, Oregon",Radiation Advisory Committee ,,02/10/2016 10:00:00 AM,02/10/2016 03:00:00 PM,"800 NE Oregon Street, Conference Room 1-E", Portland,OR,,,Connie Grater,971-673-0495,connie.j.grater@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing for Environmental Lab Accreditation for Marijuana Testing,09/24/2015 11:00:00 AM,09/24/2015 11:00:00 AM,Portland State Office Building: 800 NE Oregon St. Room 918, Portland,OR,Public hearing to take comments on proposed changes to rules pertaining to environmental lab accreditation for marijuana testing.,Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Webinar - CCO Planning: Draft Cost Template Discussion and Instructions,The Oregon Health Authority (OHA) will host a two-hour webinar regarding the draft cost template instructions.,03/09/2012 10:00:00 AM,03/09/2012 12:00:00 PM,Online, Salem,OR,"The Oregon Health Authority (OHA) will host a two-hour webinar regarding the draft cost template instructions. The Coordinated Care Organizations (CCOs) Cost template has been developed as a tool for potential CCOs as part of the Request for Applications to provide financial projections of their costs in order for OHA to develop rates that comply with Centers for Medicare and Medicaid Services guidelines. The webinar is designed for any stakeholder interested in becoming a CCO or in the steps involved with that process. 

The webinar will be presented by David Rohrer, Administrator, Actuarial Services, and Dennis Lang, Lead Actuary, Actuarial Services and will focus on the draft cost template – part of Oregon’s draft Request for Applications (RFA). Participants will be provided an opportunity to ask questions.

To register, click:
https://www2.gotomeeting.com/register/152641186 
",,Jennifer Granera,(503) 945-6339,jennifer.j.granera@state.or.us,,,,,,,,,,,,gary.whitehouse@state.or.us ,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,12/02/2015 03:00:00 PM,12/02/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,Yes,April Turner,971-673-3359,april.turner@state.or.us,,,,,,,,https://attendee.gotowebinar.com/register/5429890166090360321,1-888-2512909,301588,,,,,https://attendee.gotowebinar.com/register/5429890166090360321,,,
"Health Authority, Oregon",Office of Equity and Inclusion Health Equity Researchers of Oregon,Health Equity Researchers of Oregon (HERO) contribute to policy and community work by sharing their research. The goal is to improve health for diverse groups of people.,04/13/2015 10:00:00 AM,04/13/2015 12:00:00 PM,TBA,TBA,OR,,,Charniece Tisdale,,Charniece.Tisdale@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Health Care Interpreter Education/Training Advisory Committee,,04/07/2015 09:00:00 AM,04/07/2015 10:30:00 AM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative Rulemaking Hearing,Organizational Camps 333-030 Administrative Rulemaking Hearing,12/19/2012 10:30:00 AM,,"Douglas County Health & Social Services; 621 W Madrone, Room 101; Roseburg, OR 97470", Roseburg,OR,Administrative rulemaking hearing to take public testimony on proposed changes to OAR 333-030 pertaining to organizational camps,Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,brittany.a.sande@state.or.us,,,,,,
"Health Authority, Oregon",Health Information Technology Oversight Council (HITOC) ,"With the recent passage of House Bill 2294, the Health Information Technology Oversight Council (“HITOC”) has been reset. HITOC will begin reporting to the Oregon Health Policy Board and will have its first meeting on October 14, 2015. The Council will play a key role in defining the strategic direction and priority of health information technology efforts in Oregon including services offered by the Oregon Health Information Technology Program. ",10/14/2015 01:00:00 PM,10/14/2015 04:30:00 PM,"Pine Conference Room, 421 SW Oak ", Portland,OR,,Yes,Justin Keller,971-208-3251,justin.keller@state.or.us,,,,Justin Keller,971-208-3251,justin.keller@state.or.us,true,https://attendee.gotowebinar.com/register/2182836613965740289,1-888-808-6929,453773#,,,,,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing for hospitals and ambulatory surgery centers,12/17/2015 02:00:00 PM,12/17/2015 02:00:00 PM,Portland State Office Building: 800 NE Oregon St. Room 221, Portland,OR,"To take public comment on proposed changes to OAR chapter 333, divisions 76 and 500 - 535 pertaining to hospitals and ambulatory surgery centers due to legislation passed in 2015.",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/proposedrules.aspx,,,
"Health Authority, Oregon",Metrics and Scoring Committee,,10/17/2014 09:00:00 AM,10/17/2014 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E", Wilsonville,OR,"What: The Oregon Health Authority Metrics and Scoring Committee will meet in Wilsonville Friday, October 17. The primary focus of the meeting will be to select the benchmarks for 2015 coordinated care organization (CCO) incentive measures. Public testimony will be heard at 9:45 a.m. 
When: Friday, October 17, 9 a.m. to noon 
Where:  Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E, Wilsonville
Directions are available online at www.clackamas.edu/Wilsonville. 
Interested persons can also join through a listen-only conference line at 
1-888-808-6929, participant code 915042.
Agenda:
•	Select benchmarks for 2015
•	Committee meeting schedule
•	Public testimony
For more information, please visit the committee’s website at www.oregon.gov/oha/Pages/metrix.aspx. 
The meeting site is accessible to persons with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
###
",Yes,Alissa Robbins,503-490-6590,alissa.robbins@state.or.us,,http://www.clackamas.edu/Wilsonville/,,Milena Malone,971-673-3392,,,,1-888-808-6929,915042,,,,,http://www.oregon.gov/oha/Pages/metrix.aspx,,,
"Health Authority, Oregon",Test Meeting,This is a test.,12/18/2014 09:23:00 AM,12/18/2014 09:23:00 AM,Meeting room, Salem,OR,"Who , what, when, where, how",Yep,for Accomodations,555-1212,email@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Marijuana Rules Advisory Committee,,01/11/2016 09:00:00 AM,01/11/2016 12:00:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 1B (first floor)", Portland,OR,"What: The regular meeting of the Oregon Health Authority’s Marijuana Rules Advisory Committee. The meeting is open to the public. Topic: Serving sizes for medical and retail marijuana.

When: Monday, Jan. 11, 2016, 9 a.m. to noon. A public comment period will begin at 11:45 p.m.

Where: Portland State Office Building (PSOB), 800 NE Oregon St., Room 1B, first floor. The committee’s next meeting will cover marijuana labeling and testing. It will take place January 25 at PSOB.

Details: For more information, contact the Oregon Health Authority’s Office of the State Public Health Director at 971-673-1222, or health.webmaster@state.or.us, or visit the Marijuana Rules Advisory Committee website at www.oregon.gov/oha/mmj/Pages/RAC.aspx. 

Background: The Marijuana Rules Advisory Committee was established after the passage of HB 3400 and SB 460 during the 2015 legislative session. The committee is reviewing rules for limited marijuana retail sales and residency; growers and processors; dispensaries; OMMP cards and registry; grow site registration; and labeling, concentration and testing.

# # #
",Yes,Jonathan Modie,971-246-9139,PHD.Communications@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/mmj/Pages/RAC.aspx,,,
