"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
Public Utility Commission,CANCELED Special Public Meeting - Admin Issues,,03/13/2018 01:30:00 PM,03/13/2018 02:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Executive Session ORS 192.660(2)(f) UP 349,,06/27/2017 09:00:00 AM,06/27/2017 09:30:00 AM,"201 High Street, Commission Conference Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Administrative Issues/Legislative Coordination,,04/27/2017 01:30:00 PM,04/27/2017 02:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,UM 1930 Special Public Meeting ,"Community Solar Program Implementation.  The PUC will hold an Executive Session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f).  Executive sessions are closed to members of the public, except the news media.  See ORS 192.610(2) and 192.660(1) & (3).",04/23/2018 09:30:00 AM,04/23/2018 10:30:00 AM,201 High St SE - Commission Conference Room, Salem,OR,,No,Candice Menza,5033786607,candice.menza@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED Special Public Meeting - Administrative Issues/Legislative Coordination,,06/20/2017 01:30:00 PM,06/20/2017 02:30:00 PM,"201 High Street, SE, Suite 100",Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUS Fund Advisory Board Meeting,,02/07/2018 10:00:00 AM,02/07/2018 12:00:00 PM,"201 High Street SE, Forest Conference Room (4th floor)",Salem,OR,,,Kristi Collins ,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting -  PCN2 Hearing,,11/01/2018 01:00:00 PM,11/01/2018 03:00:00 PM,"4000 Blimp Blvd, Port of Tillamook Bay Building, Main Conference Room", Tillamook,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - LC 70 Pacific Power IRP,,12/18/2018 01:30:00 PM,12/18/2018 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Administrative Issues / Legislative Coordniation,,03/02/2017 01:30:00 PM,03/02/2017 02:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting CAISO EIM Discussion ,,05/22/2017 02:00:00 PM,05/22/2017 03:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1804 Oral Arguments,,11/30/2017 01:30:00 PM,11/30/2017 03:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,07/19/2016 09:30:00 AM,07/19/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&event_id=81,,,,
Public Utility Commission,Special Public Meeting - Report to Commission of Enbridge Gas Pipeline Rupture,,12/04/2018 02:30:00 PM,12/04/2018 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - BPA,Four States PUC Meeting at BPA,05/24/2018 09:30:00 AM,05/24/2018 12:30:00 PM,1201 NE Lloyd Blvd,Portland,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,07/05/2016 09:30:00 AM,07/05/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&event_id=80,,,,
Public Utility Commission,CANCELED  Special Public Meeting - UE 335 PGE Rate Case Hearing,,08/01/2018 01:30:00 PM,08/01/2018 04:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting with possible Executive Session Per ORS 192.660(2)(F),,06/16/2016 01:30:00 PM,06/16/2016 04:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,POC Executive Session ,,04/19/2016 09:00:00 AM,04/19/2016 12:00:00 PM,"Portland State Office Building  800 NE Oregon Street Room 1E, 1st floor", Portland,OR,,,Cindy Dolezel,503-378-6638,cindy.dolezel@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting SB 978 Commissioner Workshop,,03/21/2018 09:00:00 AM,03/21/2018 05:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission, CANCELED  Special Public Meeting - Admin Issues,,04/10/2018 01:30:00 PM,04/10/2018 02:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,05/08/2018 09:30:00 AM,05/08/2018 11:30:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,12/18/2017 09:30:00 AM,12/18/2017 12:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Legislative Issues ,,12/20/2018 01:30:00 PM,12/20/2018 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,Administrative Issues,04/05/2016 01:30:00 PM,04/05/2016 02:30:00 PM,"201 High Street SE, Commission Conference Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,"Special Public Meeting Subject: PacifiCorp RFP Process with the potential of an Executive Session under ORS 192.660(2)(f) to review public records exempt from disclosure.  NOTE: If an Executive Session is called, PacifiCorp may allow non-bidding entities and non-developer entities to review the protected records upon the signing of a non-disclosure agreement.   For more information and to request a non-disclosure agreement, please contact Etta Lockey at (503) 813-5701.",PacifiCorp RFP,07/26/2016 01:30:00 PM,07/26/2016 03:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&event_id=131,,,,
Public Utility Commission,Special Public Meeting AR 603 Rulemaking,,06/29/2017 01:30:00 PM,06/29/2017 03:00:00 PM,"201 High Street, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 1657,Smart Grid Report,10/20/2016 09:30:00 AM,10/20/2016 11:30:00 AM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - ETO 2018-2019 Budget and Action Plan Workshop,,11/16/2017 01:30:00 PM,11/16/2017 03:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,03/08/2016 09:30:00 AM,03/08/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - LC 66 PGE 2016 IRP Commissioners Workshop,,07/11/2017 01:00:00 AM,07/11/2017 04:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Executive Session  AR 614 New Load Direct Access,"Executive Session Docket AR 614. The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f). Executive sessions are closed to members of the public, except the news media. See ORS 192.610(2) and 192.660(1) & (3).",07/16/2018 10:00:00 AM,07/16/2018 10:30:00 AM,"201 High Street SE, Commission Conference Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,04/21/2016 09:30:00 AM,04/21/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Oregon Telephone Assistance Program (OTAP) Advisory Committee,,02/07/2019 01:00:00 PM,02/07/2019 03:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kevin Roebke,800-848-4442,kevin.roebke@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting  CAISO EIM Discussion with Steve Johnson WA PUC,,06/26/2017 10:30:00 AM,06/26/2017 11:30:00 AM,"201 High Street, Hearing Room", Salem,OR,,,Kristi Collins,503-3783-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED   Public Meeting,,03/07/2017 09:30:00 AM,03/07/2017 12:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,06/07/2016 09:30:00 AM,06/07/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&event_id=77,,,,
Public Utility Commission,Special Public Meeting - HB 2941 Solar Report,,10/18/2016 01:00:00 PM,10/18/2016 02:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1811 Hearing PGE Transportation Electrification Program Applications,,10/10/2017 01:00:00 PM,10/10/2017 03:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,POC Executive Session ,,04/06/2016 08:45:00 AM,04/06/2016 02:30:00 PM,"201 High Street SE, Meadow Conference Room 3rd floor", Salem,OR,,,Cindy Dolezel,503-378-6638,cindy.dolezel@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,11/06/2018 09:30:00 AM,11/06/2018 11:30:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED Special Public Meeting - Admin Issues,,01/03/2018 01:30:00 PM,01/03/2018 02:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,03/21/2017 09:30:00 AM,03/21/2017 12:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,08/16/2016 09:30:00 AM,08/16/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&clip_id=116,,,,
Public Utility Commission,Special Public Meeting - Executive Session,"Executive Session on PacifiCorp Smart Meters.  The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f). ",10/10/2018 10:00:00 AM,10/10/2018 11:00:00 AM,525 NE Oregon St Ste 500, Portland,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Community Solar Rulemaking Workshop,,01/23/2017 09:30:00 AM,01/23/2017 12:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,08/14/2018 09:30:00 AM,08/14/2018 11:30:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1773,"PGE Partial Waiver of Competitive Bidding Guidelines, Approval of RFP Schedule",07/29/2016 09:30:00 AM,07/29/2016 11:00:00 AM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Executive Session Docket AR 610,"Executive Session Docket AR 610.   The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f​).  Executive sessions are closed to members of the public, except the news media.  See ORS 192.610(2) and 192.660(1) & (3).​",05/29/2018 08:30:00 AM,05/29/2018 09:30:00 AM,"201 High Street SE, Commission Conference Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,01/12/2016 09:30:00 AM,01/12/2016 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,http://oregonpuc.granicus.com/GeneratedAgendaViewer.php?view_id=1&clip_id=61,,,,
Public Utility Commission,CANCELED  Special Public Meeting,SB 101 Report,06/29/2016 02:30:00 PM,06/29/2016 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED  Special Public Meeting - Administrative Issues/Legislative Coordination,,05/16/2017 01:30:00 PM,05/16/2017 02:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1894 Oral Arguments,PORTLAND GENERAL ELECTRIC (PGE) VS PACIFIC NORTHWEST SOLAR LLC ,07/12/2018 09:30:00 AM,07/12/2018 11:00:00 AM,"201 High Street, Hearing Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,07/17/2018 09:30:00 AM,07/17/2018 11:30:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Admin Issues,,12/05/2017 01:30:00 PM,12/05/2017 02:30:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED  Special Public Meeting - Administrative Issues/Legislative Coordination,,07/06/2017 01:30:00 PM,07/06/2017 02:30:00 PM,"201 High Street SE, Suite 100", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1782 PGE Avoided Cost Filing,,05/18/2017 09:30:00 AM,05/18/2017 10:30:00 AM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033786611,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,02/27/2018 09:30:00 AM,02/27/2018 11:45:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Administrative Issues,Updating the Western Climate Framework,12/20/2016 01:30:00 PM,12/20/2016 02:30:00 PM,"201 High Street SE, Commission Conference Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUSF Board Meeting,,02/03/2016 09:30:00 AM,02/03/2016 12:00:00 PM,"201 High Street SE, Meadow Conference Room 3rd floor",Salem,OR,,,Kristi Collins,503-373-0885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,"Special Public Meeting -  Seismic Updates from PGE, PAC & NWN",,01/15/2019 01:30:00 PM,01/15/2019 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UE 308 Hearing,PGE 2017 POWER COST UPDATE TARIFF SCHEDULE 125,09/21/2016 01:30:00 PM,09/21/2016 05:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,04/18/2017 09:30:00 AM,04/18/2017 12:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UE 335 PGE Rate Case Hearing,,11/06/2018 01:30:00 PM,11/06/2018 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 1788 PGE Revised RPIP,,01/04/2017 09:30:00 AM,01/04/2017 11:30:00 AM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Natural Gas Outlook,,07/13/2017 09:30:00 AM,07/13/2017 12:00:00 PM,"201 High Street SE, Hearing Room", Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1790 PacifiCorp Revised RPIP,,01/10/2017 01:30:00 PM,01/10/2017 02:30:00 PM,"201 High Street SE, Commission Conference Room", Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Executive Session LC 77 PAC's 2021 IRP,"Special Public Meeting Executive Session Docket LC 77 PAC’s 2021 IRP. The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f). Executive sessions are closed to members of the public, except the news media. See ORS 192.610(2) and 192.660(1) & (3).",02/24/2022 01:30:00 PM,02/24/2022 02:00:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting,LC 66 Public Comment Hearing,05/15/2017 06:00:00 PM,05/15/2017 08:30:00 PM,1120 SW 5th Ave, Portland,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,5033730885,,,,,,,,,
Public Utility Commission,Special Public Meeting - UM 1856 PGE Draft Storage Potential Evaluation ,,02/27/2018 01:30:00 PM,02/27/2018 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - AR 600 Rulemaking Hearing ,,02/05/2019 01:00:00 PM,02/05/2019 03:30:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
