"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Governor's Office,Regional Solutions Advisory Committee: South Central Region,Regional Solutions Advisory Committee: South Central Region,03/19/2015 10:30:00 AM,03/19/2015 12:30:00 PM,"Lake County Library Meeting Room, 26 South G Street", Lakeview,OR,Meeting materials: http://www.oregon.gov/gov/admin/regional-solutions/Documents/South%20Central/3.19.15.SCentral.Priorities.pdf,,Brandon Goldner,503-378-6335,brandon.goldner@oregon.gov,,,,,,,,,1-888-808-6929,6006186,http://www.oregon.gov/gov/admin/regional-solutions/Documents/South%20Central/3.19.15.SCentral.Agenda.pdf,,,,,,,,
Transportation Department,Oregon Cascades West Council of Governments,,03/19/2015 12:00:00 PM,03/19/2015 02:00:00 AM,COG Office,Albany,OR,,,Amy Ramsdell,,Amy.J.Ramsdell@odot.state.or.us,,,,,,,,,,,,,,,,,,,
"Hop Commission, Oregon",Oregon Hop Commission Monthly Meeting,Regular meeting of the OHC,03/19/2015 12:00:00 PM,03/19/2015 03:00:00 PM,20160 NE Main Street,St. Paul,OR,Meeting hosted by Marion Ag Services in St. Paul,,Nancy Sites,503-982-7600,nancy@oregonhops.org,,,,,,,,,,,,,,,,,,,
Medical Assistance Program Administration,DCO Contractors,Dental Issues,03/19/2015 12:30:00 PM,03/19/2015 02:30:00 PM,HSB 352 500 Summer St. NE, Salem,OR,,Yes,Maria Snegirev,503-945-5774,Maria.Snegirev@state.or.us,,,,,,,,,888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-Dental-Care-Organization-Contractors.aspx,,,,
"State Lands, Department of",South Slough National Estuarine Research Reserve Management Commission Meeting,,03/19/2015 01:00:00 PM,03/19/2015 04:30:00 PM,"Dining Hall, Oregon Institute of Marine Biology, 63466 Boat Basin Rd",Charleston,OR,,Yes,Pam Wilson,541-888-5558 x34,pam.j.wilson@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/dsl/SSNERR/Pages/management_commission.aspx,,,,
Medical Assistance Program Administration,Integration of Targeted Case Management with CCO Delivery Systems,Monthly Meeting,03/19/2015 02:30:00 PM,03/19/2015 04:00:00 PM,500 Summer St NE HSB Conf Room 473,Salem,OR,,Yes,Michelle Benson,,michelle.m.benson@state.or.us,,,,,,,,,877-411-9748,283758,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-TCM-Integration.aspx,,,,
Douglas ESD,Board of Directors Meeting,,03/19/2015 06:30:00 PM,03/19/2015 08:00:00 PM,1871 NE Stephens Street, Roseburg,OR,,,Heidi Larson,,heidi.larson@desd.k12.or.us,,,,,,,,,,,,,,,,,,,
Psychologists Examiners Board,Board Meeting,,03/20/2015 08:00:00 AM,03/20/2015 05:00:00 PM,3218 Pringle Rd. SE, Salem,OR,Public Session starts at 1 p.m.,Yes,Ashlie Rios,503-373-1146,ashlie.rios@state.or.us,,http://www.oregon.gov/obpe/docs/DirectionsOBPE.pdf,http://www.oregon.gov/OBPE/Board_Meetings/CALENDAR.pdf,LaRee' Felton,503-373-1146,laree.felton@state.or.us,,,,,http://www.oregon.gov/obpe/Pages/Minutes.aspx,,,,http://www.oregon.gov/obpe/Pages/Minutes.aspx,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,03/20/2015 08:30:00 AM,,Portland State Office Building, Portland,OR,,,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Landscape Contractors Board,Board Meeting,,03/20/2015 08:30:00 AM,03/20/2015 04:00:00 PM,Ewing--Tigard, Tigard,OR,,Yes,Kim Gladwill-Rowley,503-967-6291 ext 223,kim.gladwill@lcb.state.or.us,,"https://www.google.com/maps/place/10685+SW+Greenburg+Rd,+Tigard,+OR+97223/@45.443197,-122.780402,15z/data=!4m2!3m1!1s0x54950cfce017ef57:0x9b1673e7aa6eefee",,,,,,,,,,,,,http://www.oregon.gov/LCB/pages/index.aspx,,,,
Transportation Department,Oregon Traffic Control Devices Committee,Bi-monthly meeting ,03/20/2015 09:00:00 AM,03/20/2015 12:00:00 PM,"ODOT TLC Bldg., 4040 Fairview Industrial Drive", Salem,OR,Red Light Camera Guidelines Update; Signal Policy & Guidelines Update; Red vs Yellow Beacons in a RRFB Installation; Legislative Update ,yes (website link provided below) ,Kathi McConnell,503-986-3609,kathleen.e.mcconnell@odot.state.or.us,,http://www.oregon.gov/ODOT/HWY/TRAFFIC-ROADWAY/Pages/traffic_control_devices_committee.aspx,,Kathi McConnell,503-986-3609,kathleen.e.mcconnell@odot.state.or.us,,,,,,,,,http://www.oregon.gov/ODOT/HWY/TRAFFIC-ROADWAY/Pages/traffic_control_devices_committee.aspx,,,,
Residential Facilities Advisory Committee,Monthly Meeting Via Teleconference,Monthly Meeting,03/20/2015 09:00:00 AM,03/20/2015 11:00:00 AM,"Office of the Long-Term Care Ombudsman  3855 Wolverine NE, Suite 6", Salem,OR,"This is the regularly scheduled monthly meeting of the Residential Facilities Advisory Committee. Everyone with an interest in the Long-Term Care Ombudsman Program, long-term care in general, advocacy for residents of facilities for people with developmental disabilities or mental illness or the Oregon Public Guardian and Conservator program is welcome to attend.",Members of the public are welcome to attend and participate via speaker phone but may not be invited to speak.,"Mary Ann Lebold, Office Manager",503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,"Mary Ann Lebold, Office Manager",503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,,http://www.oregon.gov/LTCO/Pages/Residential-Facilities-Advisory-Committee-Agendas.aspx,,,,http://www.oregon.gov/LTCO/Pages/Residential-Facilities-Advisory-Committee-Minutes.aspx,,,,
Residential Facilities Advisory Committee,Monthly Meeting,Monthly Meeting,03/20/2015 09:00:00 AM,03/20/2015 11:00:00 AM,"3855 Wolverine NE, Suite 6",Salem,OR,"This is the regularly scheduled monthly meeting of the Residential Facilities Advisory Committee. Everyone with an interest in the Long-Term Care Ombudsman Program, long-term care in general, advocacy for residents of facilities for people with developmental disabilities or mental illness or the Oregon Public Guardian and  Conservator Program is welcome to attend.

The public is invited to attend and listen to the meeting via speaker phone. ",Members of the public will listen via speakerphone but may not be invited to participate.,Mary Ann Lebold,503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,Mary Ann Lebold,503-378-6533,maryann.lebold@ltco.state.or.us,,,,,http://www.oregon.gov/LTCO/Pages/Residential-Facilities-Advisory-Committee-Agendas.aspx,,,,http://www.oregon.gov/LTCO/Pages/Residential-Facilities-Advisory-Committee-Minutes.aspx,RFAC20Mar2015Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/fGKMYYwn9OIJIGi9fRjUTiCPzcceI-aDh0oPHBQW5XY?download=true&filename=RFAC20Mar2015Agenda.pdf),,,
"Library, Oregon State","Oregon State Library Board of Trustees Meeting, March 20, 2015",Regular Business Meeting,03/20/2015 09:00:00 AM,03/20/2015 03:00:00 PM,"Salem Public Library, 585 Liberty St SE", Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,
Oregon Education Investment Board,STEM - Strategic Plan Development Subcommittee,,03/20/2015 09:00:00 AM,03/20/2015 11:00:00 AM,"Oregon State Library, 250 Winter Street, NE,", Salem,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,,,,http://education.oregon.gov/Pages/default.aspx,,,,
Transportation Department,Oregon Traffic Control Devices Committee,Bi-monthly meeting ,03/20/2015 09:00:00 AM,03/20/2015 12:00:00 PM,"ODOT TLC Bldg., 4040 Fairview Industrial Drive",Salem,OR,Red Light Camera Guidelines Update; Signal Policy & Guidelines Update; Red vs Yellow Beacons in a RRFB Installation; Legislative Update,yes,Kathi McConnell,503-986-3609,kathleen.e.mcconnell@odot.state.or.us,,,,,,,,,,,,,,,,,,,
Psychologists Examiners Board,Board Meeting,,03/20/2015 09:00:00 AM,03/20/2015 05:00:00 PM,3218 Pringle Rd. SE, Salem,OR,,Yes,Ashlie Rios,,Ashlie.Rios@state.or.us,,,,,,,,,,,http://www.oregon.gov/obpe/Pages/Minutes.aspx,,,,http://www.oregon.gov/obpe/Board_Meetings/PS_Minutes_3-20-15.pdf,Public_Meeting_Notice_3-20-15.pdf (https://data.oregon.gov/views/gs36-7t8m/files/lSrHfMrV-4TkizICjJXPf51YEoI-UzQ2pwjqEZr25SM?download=true&filename=Public_Meeting_Notice_3-20-15.pdf),,,
"Health Authority, Oregon",Metrics and Scoring Committee,,03/20/2015 09:00:00 AM,03/20/2015 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E", Wilsonville,OR,"What: The Oregon Health Authority (OHA) Metrics and Scoring Committee will meet in Wilsonville Friday, March 20. The primary focus of the meeting will to review the 2014 Health System Transformation Mid-Year Report; revisit a potential tobacco prevalence measure; and review the committee work plan for 2015. Public testimony will be heard at 9:30 a.m. 
When: Friday, March 20, 9 a.m. to noon 
Where: Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E, Wilsonville
Attendees also can join through a listen-only conference line at 1-888-808-6929, participant code 915042.
Agenda:
--Introduction to OHA Director Lynne Saxton;
--Public testimony;
--Updates;
--2014 Mid-Year Report: presentation and discussion;
--Tobacco prevalence panel and discussion;
--Review work plan for 2015.
For more information, please visit the committee's website at www.oregon.gov/oha/Pages/metrix.aspx. 
The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
# # #
",Yes,Milena Malone,503-551-5598,milena.malone@state.or.us,,,,,1-800-282-8096,,,,1-888-808-6929,915042,,,,,,,,,
Workers Compensation Management-Labor Advisory Committee,Management-Labor Advisory Committee Meeting,,03/20/2015 09:30:00 AM,03/20/2015 12:00:00 PM,"Department of Consumer and Business Services, Labor & Industries Building, 350 Winter St. NE, Room 260", Salem,OR,,,Jenny Craig,,jenny.m.craig@oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/DCBS/MLAC/pages/support.aspx,,,,
"Lottery Commission, Oregon State",Oregon State Lottery Commission Meeting,Monthly Commission Meeting,03/20/2015 10:00:00 AM,03/20/2015 12:00:00 PM,"500 Airport Road, SE", Salem,OR,,Yes,Alisa Zavala,503.540.1490,Alisa.Zavala@state.or.us,,,,,,,,,,,http://oregonlottery.org/About/CommissionDirector/Commission_Meeting_Info.aspx,,,,http://oregonlottery.org/About/CommissionDirector/Commission_Meeting_Info.aspx,,,,
"Women, Commission for",Regular meeting,Regular meeting,03/20/2015 12:00:00 PM,03/20/2015 03:00:00 PM,"800 NE Oregon St, Room 915, ZIP 97232",Portland,OR,,Yes,Nancy Kramer ,503-302-9725,Nancy.kramer@oregon.gov,,,,Nancy Kramer ,503-302-9725,Nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/women/Pages/meetingsandevents.aspx,,,,
"Health Policy & Research, Oregon",Coordinated Care Model Alignment Workgroup,Coordinated Care Model Alignment Workgroup,03/20/2015 01:30:00 PM,03/20/2015 03:30:00 PM,OHA Portland Lincoln Building,Portland,OR,,,Veronica Guerra,,veronica.guerra@state.or.us,,,,,,,,,,,http://www.oregon.gov/oha/OHPR/Pages/2014-Coordinated-Care-Model-Alignment-Work-Group.aspx,,,,,,,,
"Health Licensing Agency, Oregon",Advisory Council on Hearing Aids,,03/20/2015 01:30:00 PM,03/20/2015 03:30:00 PM,"700 Summer St NE, Suite 320",Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,,,,,,
Southern Oregon ESD,Special Telephonic Meeting of the Board of Directors,,03/20/2015 04:00:00 PM,03/20/2015 06:00:00 PM,101 North Grape Street, Medford,OR,,,Jessica Bach,,jessica_bach@soesd.k12.or.us,,,,,,,,,,,http://www.soesd.k12.or.us/Page.asp?NavID=1440,,,,,,,,
"Health Licensing Agency, Oregon",Cosmetology Item Writing Committee,,03/23/2015 09:00:00 AM,03/23/2015 04:00:00 PM,700 Summer Street NE Suite 320, Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,,,,,,
Human Services Department,AMHPAC Executive Committee,AMHPAC Executive Committee,03/23/2015 09:00:00 AM,03/23/2015 10:30:00 AM,500 Summer Street NE Human Services Bldg Rm 350,Salem,OR,"The Executive Committee shall meet to develop and review agendas; review and approve requests from agencies and individuals wishing to come before the Council; recommend to the Council new or updated policies and procedures; and review and make recommendations on other items to come before the Council. In between meetings and during those months the Council does not meet, the Executive Committee shall have the general supervision of the affairs of the Council. The Executive Committee also serves as the Council’s Membership Committee.",Yes,"Jackie Fabrick, AMHPAC Liaison",503-947-5544,Jackie.Fabrick@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/amh/amhpac/Pages/executive.aspx,,,,
Governor's Office,Regional Solutions Advisory Committee: Southern Region,Regional Solutions Advisory Committee: Southern Region,03/23/2015 10:00:00 AM,03/23/2015 12:00:00 PM,"SBDC Conference Room, 214 SW 4th Ave", Grants Pass,OR,,,Brandon Goldner,503-378-6335,brandon.goldner@oregon.gov,,,,,,,,,,,http://www.oregon.gov/gov/admin/regional-solutions/Documents/Southern/3.23.15.Southern.Agenda.pdf,,,,,,,,
"Health Authority, Oregon",Office of Equity and Inclusion Traditional Health Workers Commission,"The Commission promotes the traditional health workforce in Oregon's Health Care Delivery System to achieve Oregon’s Triple Aim of better health, better care, and lower costs.  The Commission advises and makes recommendations to the Oregon Health Authority. The goal is to ensure the program is responsive to consumer and community health needs, while delivering high-quality and culturally competent care.",03/23/2015 01:00:00 PM,03/23/2015 04:00:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Cosmetology Item Writing Committee,,03/24/2015 09:00:00 AM,03/24/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,Regularly Scheduled Public Meeting,03/24/2015 09:30:00 AM,03/24/2015 12:00:00 PM,"3930 Fairview Industrial Drive SE, Main Hearing Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,,http://www.puc.state.or.us/meetings/pmemos/2015/032415/PM%20Minutes%2003242015.pdf,,,,
Construction Contractors Board,March 2015 Board Meeting,Board Meeting,03/24/2015 09:30:00 AM,03/24/2015 12:00:00 PM,"700 Summer St NE, Conference Room B",Salem,OR,,Yes,Catherine Dixon,503-934-2185,catherine.a.dixon@state.or.us,,,,,,,,,,,http://www.oregon.gov/CCB/board/Pages/board-info.aspx,,,,http://www.oregon.gov/CCB/board/Pages/board-info.aspx,,,,
Public Utility Commission,Special Public Meeting - Legislative Issues,discussion of legislation relevant to PUC,03/24/2015 01:30:00 PM,03/24/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Medicaid Advisory Committee,,03/25/2015 09:00:00 AM,03/25/2015 12:00:00 PM,"General Services Building, Mazama Room", Salem,OR,,Yes,Jeannette Taylor,,Jeannette.Nguyen-Johnson@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/OHPR/MAC/Pages/index.aspx,,,,
Public Utility Commission,Special Public Meeting  - Low Income Issues Report Workshop,Special Public Meeting,03/25/2015 09:30:00 AM,03/25/2015 11:00:00 AM,"3930 Fairview Industrial Drive SE, Main Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,5033730885,,,,,,,,,,http://www.puc.state.or.us/meetings/pmemos/2015/032515/SPM%20Minutes%20Low%20Income%20Issues%20Workshop%2003252015.pdf,,,,
"Health Authority, Oregon",Healthcare-Associated Infections Advisory Committee,"Examine proposed new formats for consumer and provider HAI annual reports, updates from the Public Health Modernization Report and the Hospital Transformation Performance Program, and review CDI prevention collaborative activities.",03/25/2015 01:00:00 PM,03/25/2015 03:00:00 PM,"Portland State Office Building, 800 NE Oregon St, Room 1B", Portland,OR,,,Diane Roy,,diane.m.roy@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/HAI/Prevention/Pages/Meetings.aspx,,,,
"Emergency Management, Oregon",NG 9-1-1 Executive Steering Committee Meeting,,03/25/2015 01:30:00 PM,03/25/2015 02:30:00 PM,Office of Emergency Management Conference Room, Salem,OR,,,Dave Stuckey,503-584-3884,dave.stuckey@state.or.us,,,,,,,,,,,,,,,,ESC_Agenda_03_25_2015.pdf (https://data.oregon.gov/views/gs36-7t8m/files/2xeSxwxAtUoYWwaICCUMYC7NXGJBDpVNuAGaKulmp7Y?download=true&filename=ESC_Agenda_03_25_2015.pdf),,,
"Liquor Control Commission, Oregon",Monthly Commission Meeting,,03/26/2015 09:00:00 AM,03/27/2015 09:00:00 PM,"OLCC Main Office, 9079 SE McLoughlin Blvd", Portland,OR,,Yes,Laura Paul,503-872-5006,laura.paul@state.or.us,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,,,,,,,,,,,,,
Medical Assistance Program Administration,March 2015 Non-Emergent Medical Transportation Meeting,Meeting of Non-Emergent Medical Transportation Stakeholders,03/26/2015 09:00:00 AM,03/26/2015 03:00:00 PM,"Human Services Building, 500 Summer Street NE, Room 166", Salem,OR,"•	General Program Update
•	Volunteer Program Update
•	NEMT Integration Work Plan
•	NEMT Integration Update
•	Transporting members from outside of the service area
•	Reimbursing attendants who travel separately
",Yes,Sarah Wetherson,503/569-6342,Sarah.e.wetherson@state.or.us,,,,,,,,,1-866-390-1828,639037,,,,,,,,,
Broadband Advisory Council,Broadband Advisory Council Meeting,,03/26/2015 09:15:00 AM,03/26/2015 12:15:00 PM,"Local Government Center, 1201 Court St NE",Salem,OR,,Yes,Chris Tamarin,503-508-0178,christopher.tamarin@oregon.gov,,,,,,,,,,,http://www.orinfrastructure.org/Infrastructure-Programs/Telecommunications/OBAC/2015meetings.php,,,,http://www.orinfrastructure.org/Infrastructure-Programs/Telecommunications/OBAC/2015meetings.php,,,,
Medical Assistance Program Administration,CCO Pharmacy Director's Meeting,,03/26/2015 09:30:00 AM,03/26/2015 11:30:00 AM,"Wilsonville Training Center, 29353 SW Town Center ", Wilsonville,OR,Roundtable pharmacy policy/benefits/provisions,Yes,Linnea Saris,503-480-4403,Linnea.m.saris@state.or.us,,,,,,,,,1-888-273-3658,902279,,,,,,,,,
Medical Assistance Program Administration,Oregon DUR / Pharmacy & Therapeutics Committee,This committee is responsible for performing drug use review and making drug policy recommendations for Oregon Medicaid,03/26/2015 01:00:00 PM,03/26/2015 05:00:00 PM,29353 SW Town Center Loop East, Wilsonville,OR,"The agenda is located online at: http://pharmacy.oregonstate.edu/drug_policy/meetings

Note: Agenda items with an asterisk will be discussed by Committee members for the purpose of making recommendations to the Oregon Health Plan for adoption into Oregon Administrative Rules 410-121-0030 & 410-121-0040 as required by ORS 414.325(9). 
",Yes,Roger Citron,503-947-5220,Roger.a.citron@state.or.us,,,,,,,,,,,http://pharmacy.oregonstate.edu/drug-policy/oregon-pharmacy-therapeutics-committee/meetings-agenda,,,,,,,,
