Number,Fraction,Prefix,Name,Suffix,Month,Day,Year,Res_Non,Type,SF_MF,Dwelling Units Gained or Lost,Permit Value,How Far East,How Far North,Permit Number,Structure Class,Class Description,Subdivision,Project Description,County,Council District,School District,PIN,Parcel,Applicant Name,Applicant Representative,Owner Name,Legal Description,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
220,,W,103RD,ST,6,10,2011,Non-Residential,New Construction,NA,0,43600,2761895,1010598,201211529,322,Service Stations And Repair Garages,,JAY WOLFE HONDA,Jackson,6,Center,153736,JA48820036500000000,BLUE SPRINGS ELECTRICAL SERVICE COMPANY,JERRY LE COUNT,,NORTH OAK CROSSING LP,220 W 103RD ST,,,,
8526,,NE,100TH,TER,10,7,2010,Residential,New Construction,Single Family,1,175000,2795295,1132122,201116651,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236903,CL1081600040130001,"HOMES BY CHRIS, LLC","PERMIT SERVICE, INC.",,,8526 NE 100TH TER,,,,
9009,,NE,103RD,ST,3,15,2010,Residential,"Additions, Alterations, Repairs",NA,0,15000,2797237,1133504,201022513,97,Existing One Or Two Family Residence,BRENTWOOD PLACE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,234927,CL1091300040040001,"HEARTHSIDE HOMES OF KANSAS CITY, INC.",DENNIS SHRIVER,,SEC 35-52-32 N1/2 NW1/4 BRENTWOOD PLACE FIRST PLAT LOT 16,9009 NE 103RD ST,,,,
10108,,NE,103RD,TER,9,28,2012,Residential,New Construction,Single Family,0,800,2801757,1133889,201316875,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254357,CL1091500170070001,"M.V.S. SYSTEMS, INC.",ROBERT E. TEEL,,,10108 NE 103RD TER,,,,
616,,E,107TH,TER,2,3,2012,Residential,"Additions, Alterations, Repairs",NA,0,650,2764965,1007372,201221051,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,154626,JA65210021000000000,"WIRKEN ELECTRICAL SYSTEMS, LTD",DAVID M WIRKEN,,,616 E 107TH TER,,,,
8504,,NE,102ND,ST,5,9,2011,Residential,New Construction,Single Family,1,175000,2794752,1132974,201210231,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236815,CL1081600170180001,"SAB CONSTRUCTION, LLC",GARY CASEY,,JOHNSON VERNON R & LAURA M,8504 NE 102ND ST,,,,
8611,,E,106TH,ST,12,31,2012,Residential,"Additions, Alterations, Repairs",NA,0,500,2791642,1006644,201320345,97,Existing One Or Two Family Residence,,NORTHSTAR VILLAG,Jackson,6,Hickman Mills,70993,JA50940130300000000,"ALLEN'S ELECTRIC, INCORPORATED",ALLEN STRAUSBAUGH,,,8611 E 106TH ST,,,,
10109,,NE,103RD,ST,4,20,2012,Residential,New Construction,Single Family,0,6100,2801857,1133372,201224414,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254372,CL1091500150190001,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,,10109 NE 103RD ST,,,,
1316,,NE,107TH,ST,2,16,2011,Residential,New Construction,Single Family,0,5000,2770524,1136302,201121496,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252074,T1188.12,"JIM ROBERTSON PLUMBING, INC.",JIM ROBERTSON,,J C NICHOLS DEV CO,1316 NE 107TH ST,,,,
3700,,E,104TH,ST,9,20,2011,Residential,"Additions, Alterations, Repairs",NA,0,4790,2775169,1009123,201215787,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,57492,JA49940021000000000,ABRAHAM HEATING & COOLING L.L.C.,DAN GARTH,,,3700 E 104TH ST,,,,
1409,,NE,106TH,PL,6,16,2010,Residential,New Construction,Single Family,0,5880,2771272,1136102,201111808,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,1,North Kansas City,234207,CL0991100090160001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,SEC 25-52-33 N1/2 SW1/4 FAIRFIELD GARDENS 1ST PLAT LOT 23,1409 NE 106TH PL,,,,
1310,,E,104TH,ST,8,31,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,21422,2767359,1009657,201215001,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"MARKS, NELSON,VOMLAND, CAMPBELL & RADETIC LLC.",Jackson,6,Center,154393,JA48730020501000000,"ALLIANCE MECHANICAL CONTRACTORS, LLC",JASON O'KANE,,,1310 E 104TH ST,,,,
6101,,NW,103RD,ST,9,14,2012,Residential,New Construction,Single Family,1,200000,2746160,1133799,201316237,101,New Single Family Dwelling,TIFFANY GREENS 5TH ADDITION,SINGLE FAMILY,Platte,2,Platte County,218603,PL189031200016009000,"DON JULIAN BUILDERS, INC.","PERMIT SERVICE, INC",,,6101 NW 103RD ST,,,,
9018,,E,103RD,ST,11,14,2012,Residential,"Additions, Alterations, Repairs",NA,0,800,2794753,1008634,201318755,97,Existing One Or Two Family Residence,,SINGLE FAMILY - PLUMBING,Jackson,6,Hickman Mills,71028,JA50800021600000000,"CONARD PLUMBING, INC.","PERMIT SERVICE, INC.",,,9018 E 103RD ST,,,,
1300,,NE,106TH,TER,1,4,2011,Residential,New Construction,Single Family,0,5500,2770328,1136017,201120042,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,234226,CL0991100070080001,"SCOTT HAGEN ELECTRIC, L.L.C.","SCOTT HAGEN ELECTRIC, L.L.C.",,BPI MIDWEST LLC,1300 NE 106TH TER,,,,
1307,,NE,107TH,ST,6,6,2011,Residential,New Construction,Single Family,0,5900,2770416,1136137,201211278,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252081,T1188.19,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,HIGHWOODS REALTY LIMITED PTP,1307 NE 107TH ST,,,,
8533,,NE,107TH,ST,4,19,2010,Residential,"Additions, Alterations, Repairs",NA,0,1000,2794735,1136148,201023929,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,1,Liberty,99463,CL1081200050010001,KELSEY MANION JURKOWSKI,HOMEOWNER,,/QUAIL RIDGE LOT 31,8533 NE 107TH ST,,,,
1029,,W,103RD,ST,6,27,2012,Non-Residential,New Construction,NA,0,111500,2759139,1010430,201312620,327,Stores And Customer Service Buildings,,JAY WOLFE ACURA,Jackson,6,Center,153409,JA48940030600000000,BLUE SPRINGS ELECTRICAL SERVICE COMPANY,JERRY LE COUNT,,,1029 W 103RD ST,,,,
1317,,NE,107TH,ST,3,30,2012,Residential,New Construction,Single Family,1,140000,2770561,1136268,201223472,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,SINGLE FAMILY,Clay,2,North Kansas City,252079,CL0991100070170001,"RENASCENCE HOMES, LLC",PERMIT SERVICE,,,1317 NE 107TH ST,,,,
1301,,NE,107TH,ST,10,18,2012,Residential,New Construction,Single Family,0,200,2770204,1136137,201317679,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252084,CL0991100070220001,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,1301 NE 107TH ST,,,,
8116,,NW,106TH,ST,11,18,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,4400,2739683,1135706,201218320,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,MONARCH INDUSTRIES- TF,Platte,2,Park Hill,171827,PL177025000000044000,"GARWIN ELECTRIC, L.L.C.",WENDELL WINEGER,,,8116 NW 106TH ST,,,,
10114,,NE,103RD,ST,3,8,2012,Residential,New Construction,Single Family,0,5000,2801951,1133544,201222415,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254370,CL1091500160020001,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,10114 NE 103RD ST,,,,
59,,E,107TH,ST,4,10,2012,Residential,"Additions, Alterations, Repairs",NA,0,657,2763152,1007491,201223821,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,154941,JA65220010400000000,METRO MECHANICAL SERVICES,BRENT MORRIS,,,59 E 107TH ST,,,,
4601,,NE,105TH,ST,3,15,2012,Residential,"Additions, Alterations, Repairs",Single Family,0,26800,2781478,1134926,201222728,97,Existing One Or Two Family Residence,PINE GROVE POINTE 1ST PLAT,SINGLE FAMILY - INGROUND POOL,Clay,1,North Kansas City,220855,CL1071100020050001,"SWIM THINGS, INC",CHUCK BALDWIN,,,4601 NE 105TH ST,,,,
500,,E,105TH,ST,10,12,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,1437682,2764107,1009264,201116746,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,THE COURTYARD BY MARRIOTT HOTEL,Jackson,6,Center,153961,JA48840090402000000,FRAZEE IHC,KEN ELLIOTT,,,500 E 105TH ST,,,,
8201,,NE,102ND,TER,6,27,2012,Residential,"Additions, Alterations, Repairs",NA,0,350,2794110,1132956,201312659,97,Existing One Or Two Family Residence,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236829,CL1081600170040001,"ALLEN'S MECHANICAL, LLC",WELDON WRIGHT,,,8201 NE 102ND TER,,,,
1310,,E,104TH,ST,8,24,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,377000,2767359,1009657,201214696,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"MARKS, NELSON,VOMLAND, CAMPBELL & RADETIC LLC.",Jackson,6,Center,154393,JA48730020501000000,EXECUTIVE HILLS INC,BRICE OBERMUELLER,,,1310 E 104TH ST,,,,
8605,,NE,101ST,ST,8,10,2012,Residential,New Construction,Single Family,0,4400,2795119,1132234,201314677,101,New Single Family Dwelling,TRAILS OF BRENTWOOD SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254229,CL1081600040170001,NEWCOMER PLUMBING,PERMIT SERVICE INC,,,8605 NE 101ST ST,,,,
10303,,NE,103RD,TER,10,17,2011,Residential,New Construction,Single Family,0,5000,2802611,1133744,201216850,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254339,CL1091500140200001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10303 NE 103RD TER,,,,
600,,W,103RD,ST,5,19,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,150,2760522,1010501,201110664,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,A LEG UP,Jackson,6,Center,153106,JA48910094300000000,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,600 W 103RD ST                SE 1/4 NE 1/4 SEC 31 48 33 W  185 FT OF E 813 FT LY S OF    INDIAN CREEK EXC PRT IN ST,600 W 103RD ST,,,,
7409,,E,100TH,ST,11,2,2011,Residential,"Additions, Alterations, Repairs",NA,0,274,2787885,1010671,201217642,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY,Jackson,5,Hickman Mills,70292,JA50920051800000000,"ADT SECURITY SERVICES, INC.",LINDA CASTRO,,,7409 E 100TH ST,,,,
118,,NE,101ST,PL,3,30,2012,Residential,"Additions, Alterations, Repairs",NA,0,156,2766758,1132950,201223431,97,Existing One Or Two Family Residence,,SINGLE FAMILY / ELECTRICAL,Clay,2,North Kansas City,103234,CL0991300110100001,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,,118 NE 101ST PL,,,,
4307,,E,104TH,ST,4,21,2011,Residential,"Additions, Alterations, Repairs",NA,0,554,2777440,1008863,201123965,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,58031,JA49830040100000000,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,ROBA ENTERPRISES LLC,4307 E 104TH ST,,,,
8201,,NE,103RD,ST,5,4,2012,Residential,New Construction,Single Family,0,5000,2794053,1133273,201310200,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255572,T3302.82,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,8201 NE 103RD ST,,,,
1307,,NE,107TH,ST,4,13,2011,Residential,New Construction,Single Family,1,170000,2770416,1136137,201123675,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252081,T1188.19,DIRT SOLUTIONS,BRIAN BALDWIN,,RIORDAN JACOB A & KATHERINE T,1307 NE 107TH ST,,,,
9611,,NE,100TH,ST,3,16,2010,Residential,"Additions, Alterations, Repairs",NA,0,173,2800589,1131104,201022549,97,Existing One Or Two Family Residence,BARRINGTON RIDGE-FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,224939,CL1091800110150001,"DUNLAP PLUMBING, INC.",KEVIN DUNLAP,,BARRINGTON RIDGE-FIRST PLAT  LOT 3-41,9611 NE 100TH ST,,,,
8400,,E,103RD,TER,7,27,2012,Residential,"Additions, Alterations, Repairs",NA,0,8494,2791061,1008684,201314073,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,70814,JA50940020800000000,A.B. MAY COMPANY,LISA DEMOSS,,,8400 E 103RD TER,,,,
8206,,NE,102ND,ST,5,12,2011,Residential,New Construction,Single Family,0,3500,2794246,1132903,201210420,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY MP#201010378,Clay,1,Liberty,236808,CL1081600170250001,ALL TECH ELECTRIC & CONTRACTING L.L.C.,LARRY MADURA,,"BARKLEY, GEORGE B",8206 NE 102ND ST,,,,
6706,,NW,102ND,TER,6,30,2010,Residential,"Additions, Alterations, Repairs",NA,0,499,2744168,1133387,201112440,97,Existing One Or Two Family Residence,HAWKSBURY SECOND PLAT,SINGLE FAMILY RESIDENCE,Platte,2,Platte County,216767,PL189031200013001000,"BROADVIEW SECURITY, INC.",LISA PARK,,SEC 31-52-33 NW1/4 NW1/4 HAWKSBURY SECOND PLAT LOT 66,6706 NW 102ND TER,,,,
8300,,NE,103RD,ST,8,20,2012,Residential,New Construction,Single Family,0,4350,2794375,1133561,201315013,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255588,CL1081600230010001,PALMER ELECTRIC COMPANY,DEBBIE JOINER,,,8300 NE 103RD ST,,,,
22,,NW,101ST,PL,3,8,2011,Residential,"Additions, Alterations, Repairs",NA,0,1500,2765750,1132991,201122248,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103102,CL0991300110240001,GONZALEZ JUAN D,HOME OWNER,,BROOKS WILLIAM D & KARLA D,22 NW 101ST PL,,,,
4107,,E,107TH,TER,5,26,2010,Residential,"Additions, Alterations, Repairs",NA,0,900,2776832,1006532,201110976,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,61627,JA64310070200000000,R & R SERVICES,LORI COALE,,4107 E 107TH TER / LOT 233    ST CATHERINES GARDENS,4107 E 107TH TER,,,,
7441,,E,100TH,TER,8,9,2012,Residential,"Additions, Alterations, Repairs",NA,0,85129,2788196,1010334,201314600,97,Existing One Or Two Family Residence,,SINGLE FAMILY -REMODEL,Jackson,5,Hickman Mills,70256,JA50920062400000000,BELFOR USA GROUP INC,CHRISTOPHER MILLER,,,7441 E 100TH TER,,,,
102,,NE,101ST,PL,11,13,2012,Residential,"Additions, Alterations, Repairs",NA,0,4043,2766469,1133020,201318672,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103238,CL0991300110140001,"CLIMATE CONTROL HEATING & COOLING, INC.",TIFFANY BRINEGAR,,,102 NE 101ST PL,,,,
7610,,E,102ND,ST,7,6,2010,Non-Residential,New Construction,NA,0,8000,2788402,1009643,201112683,329,Structures Other Than Buildings,,SINGLE FAMILY,Jackson,6,Hickman Mills,70316,JA50920064900000000,"J. WISER PLUMBING, L.L.C.","PERMIT SERVICE, INC.",,,7610 E 102ND ST,,,,
800,,E,101ST,TER,12,13,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,14400,2765568,1011452,201219179,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,MAXIM,Jackson,5,Center,153664,JA48810100200000000,GASTINGER WALKER HARDEN,JOEL MARQUARDT,,,800 E 101ST TER,,,,
501,,W,107TH,ST,3,19,2012,Residential,"Additions, Alterations, Repairs",NA,0,245000,2761112,1007567,201222890,434,Existing - Residential Bldg-Addn-Alter-Conv,,GRAND COURT SENIOR LIVING FACILITY,Jackson,6,Center,155571,JA65310012800000000,"HAREN & LAUGHLIN CON. CO., INC",MIKE MANNINO,,,501 W 107TH ST,,,,
8618,,NE,100TH,TER,7,18,2011,Residential,New Construction,Single Family,0,6000,2795734,1132112,201213104,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236898,CL1081600010120001,"BARSCO MECHANICAL, L.L.C.","PERMIT SERVICE, INC.",,,8618 NE 100TH TER,,,,
5640,,E,101ST,TER,6,2,2011,Residential,"Additions, Alterations, Repairs",NA,0,1100,2781794,1010272,201211171,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,57953,JA49810102200000000,SIMMONS ELECTRICAL,PAUL SIMMONS,,MCBRIDE & SON HOMES LAND~DEVELOPMENT INC,5640 E 101ST TER,,,,
6419,,E,107TH,ST,10,14,2011,Residential,"Additions, Alterations, Repairs",NA,0,2964,2784435,1006417,201216754,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY,Jackson,6,Hickman Mills,59609,JA64120020200000000,"BUILDING CONTROL SOLUTIONS, LLC",CHERYL MORTON,,,6419 E 107TH ST,,,,
8107,,NE,103RD,TER,6,7,2012,Residential,New Construction,Single Family,0,6100,2793689,1133430,201311658,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255593,T3302.103,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,,8107 NE 103RD TER,,,,
1617,,NE,100TH,CT,5,5,2011,Residential,"Additions, Alterations, Repairs",NA,0,10816,2771259,1131893,201210162,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103904,CL0991500030570001,"CLIMATE CONTROL HEATING & COOLING, INC.",EUGENE (GENE) AMICK,,GIVHAN FELICIA,1617 NE 100TH CT,,,,
1334,,NE,106TH,PL,8,17,2012,Residential,New Construction,Single Family,1,120000,2771028,1136303,201314955,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,SINGLE FAMILY,Clay,2,North Kansas City,234212,CL0991100100030001,DIRT SOLUTIONS,BRIAN BALDWIN,,,1334 NE 106TH PL,,,,
10315,,NE,103RD,TER,8,13,2012,Residential,New Construction,Single Family,0,200,2802645,1133744,201314724,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254342,CL1091500140230001,"FRED PFLUMM PLUMBING, INC.",PERMIT SERVICE,,,10315 NE 103RD TER,,,,
1305,,NE,107TH,ST,10,25,2011,Residential,New Construction,Single Family,1,191200,2770236,1136230,201217247,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252082,CL0991100070200001,HIGGINS BUILDING COMPANY,LESLEY SMITH,,,1305 NE 107TH ST,,,,
717,,W,101ST,TER,3,19,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,2500,2760334,1011266,201022780,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,THREE FOUNTAINS CLUBHOUSE,Jackson,6,Center,153126,JA48910095200000000,"FRED PFLUMM PLUMBING, INC.",PERMIT SERVICE INC,,/III FOUNTAINS CONDOMINIUM    ALL COMMON AREA & E 1/2 VAC   BELLEVIEW AVE LY W & ADJ,717 W 101ST TER,,,,
9119,,NE,103RD,ST,7,22,2010,Residential,"Additions, Alterations, Repairs",NA,0,450,2798058,1133114,201113370,97,Existing One Or Two Family Residence,BRENTWOOD PLACE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,234914,CL1091300040170001,PALMER ELECTRIC COMPANY,TERRY CHAPMAN,,,9119 NE 103RD ST,,,,
8101,,NE,102ND,ST,6,14,2011,Residential,New Construction,Single Family,0,5000,2794128,1132561,201211696,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236797,CL1081600140130001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,KOEHLER MICHAEL H,8101 NE 102ND ST,,,,
8203,,NE,103RD,TER,6,7,2012,Residential,New Construction,Single Family,0,6100,2793876,1133532,201311659,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255590,T3302.100,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,,8203 NE 103RD TER,,,,
9155,,NE,101ST,ST,4,27,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,253585,2798543,1132091,201224733,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,BRENTWOOD CROSSING FIRST PLAT,BRENTWOOD COMMUNITY SWIMMING POOL FACILITY EXPANSION,Clay,1,Liberty,231632,CL1091300050010001,BRENTWOOD HOMES ASSOC INC,CHRIS VALENTINE,,,9155 NE 101ST ST,,,,
1800,A,E,103RD,ST,6,8,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,985,2769395,1010342,201111441,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,RAILWAY SVC CONTRACTORS,Jackson,6,Center,154076,JA48710050500000000,INLAND ELECTRIC CO.,GARY PEEK,,1800A E 103RD ST              BLDGS ONLY LAND RR OWNED &    STATE ASSESSED PRT SW 1/4 NE  1/4 SEC 33 48 33 BEG INTER    NLY R/W LI I-435 & WLY R/W LI FORMER MAIN LINE MOP RR TH    NLY ALG SD WLY R/W LI 480 FT  M/L TO W LI SD 1/4 1/4 TH N   ALG SD W LI 22,1800 E 103RD ST,,,,
10232,,NE,102ND,LN,3,8,2011,Residential,New Construction,Single Family,0,6000,2802301,1133002,201122223,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,new SINGLE FAMILY,Clay,1,Liberty,254330,T1226.432,ROYAL ELECTRIC,TERRY L. SKINNER,,"FULLER, LOUISE JANE",10232 NE 102ND LN,,,,
10307,,NE,103RD,TER,10,6,2011,Residential,New Construction,Single Family,0,6000,2802622,1133744,201216497,101,NEW SINGLE FAMILY DWELLING,AMBER LAKES FOURTH PLAT,new single family,Clay,1,Liberty,254340,CL1091500140210001,ROYAL ELECTRIC,TERRY L. SKINNER,,,10307 NE 103RD TER,,,,
8100,,NE,103RD,ST,2,28,2012,Residential,New Construction,Single Family,0,9225,2793747,1133662,201221971,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255579,T3302.89,APEX HEATING AND AIR CONDITIONING INC.,SHIRLEY BEELEY,,,8100 NE 103RD ST,,,,
10115,,NE,103RD,ST,5,9,2012,Residential,New Construction,Single Family,1,170000,2801933,1133366,201310367,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254373,CL1091500150180001,DIRT SOLUTIONS,BRIAN BALDWIN,,,10115 NE 103RD ST,,,,
1217,,W,103RD,ST,12,21,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,600,2758556,1010475,201219560,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,SIMPLY A DOLLAR,Jackson,6,Center,153185,JA48930010100000000,EAGLE ONE ELETRIC,CASEY KWIZERA,,,1217 W 103RD ST,,,,
500,,E,105TH,ST,10,15,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,1000,2764107,1009264,201116993,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,THE COURTYARD BY MARRIOTT HOTEL,Jackson,6,Center,153961,JA48840090402000000,BOB HAMILTON PLUMBING HEATING & A/C,PERMIT SERVICE INC,,,500 E 105TH ST,,,,
10601,,NE,106TH,TER,7,3,2012,Residential,New Construction,Single Family,1,270000,2803727,1135560,201312994,101,New Single Family Dwelling,MANDERLEY,NEW SINGLE FAMILY,Clay,1,Liberty,248857,CL1091100030160001,"JOHN SHILT HOMES, INC.",PERMIT SERVICE INC.,,,10601 NE 106TH TER,,,,
1325,,NE,107TH,ST,6,18,2012,Residential,New Construction,Single Family,0,6000,2770704,1136268,201312152,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252077,CL0991100070150001,ROYAL ELECTRIC,TERRY L. SKINNER,,,1325 NE 107TH ST,,,,
8508,,NE,102ND,ST,7,8,2011,Residential,New Construction,Single Family,1,203000,2794812,1132977,201212730,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236816,CL1081600170170001,"ROBERTSON CONSTRUCTION, L.L.C.",PERMIT SERVICES,,,8508 NE 102ND ST,,,,
457,,W,104TH,ST,1,7,2011,Residential,"Additions, Alterations, Repairs",NA,0,493,2760324,1009230,201120227,434,Existing - Residential Bldg-Addn-Alter-Conv,,THE TALISMAN CONDOS,Jackson,6,Center,153346,JA48944200100000000,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,TWP PARTNERS LP,457 W 104TH ST,,,,
8112,,NE,103RD,ST,9,5,2012,Residential,New Construction,Single Family,0,150,2793884,1133390,201315786,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255582,CL1081600220060001,"R & R PLUMBING, INC.",PERMIT SERVICE,,,8112 NE 103RD ST,,,,
612,,E,105TH,TER,8,9,2010,Residential,"Additions, Alterations, Repairs",NA,0,1604,2764801,1008587,201114088,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,154059,JA48840033800000000,AREI LLC,MATT CRANDALL,,,612 E 105TH TER,,,,
