"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"120000747","2012-01-04T00:00:00.000","9:01","2011-12-31T00:00:00.000","15:30",,,"610","23A","Stealing Pickpocket","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","SUS","U","U",,"11600 US 40 HWY
KANSAS CITY, MO 64133
(39.068133273000456, -94.51602867299965)","N"
"120000887","2012-01-04T00:00:00.000","18:30","2012-01-04T00:00:00.000","18:30",,,"630","23C","Stealing Shoplifting","532","5600  E BANNISTER RD","KANSAS CITY","64137","PJ6529","SPD","N","1","ARR","W","F","17","5600 BANNISTER RD
KANSAS CITY, MO 64137
(38.95294125400045, -94.52187861399966)","N"
"120000593","2012-01-03T00:00:00.000","14:30","2011-12-27T00:00:00.000","0:01","2012-01-03T00:00:00.000","14:30","702","240","Auto Theft","331","1600  NE VIVION RD","KANSAS CITY","64118","PC1033","SCP","U","1","VIC",,,,"1600 VIVION RD
KANSAS CITY, MO 64118
(39.18199704200049, -94.60079955299966)","N"
"120000812","2012-01-04T00:00:00.000","13:02","2012-01-04T00:00:00.000","13:02",,,"840","90Z","Resisting an Officer","211","E 51 ST/AGNES AV","KANSAS CITY","64130","PJ4069","MPD","U","1","VIC",,,,"51 ST AGNES AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000921","2012-01-04T00:00:00.000","20:45","2012-01-04T00:00:00.000","20:40",,,"302","120","Armed Robbery","533","11100  HOLMES RD","KANSAS CITY",,"PJ7024","SPD","U","1","SUS","B","M",,"11100 HOLMES RD
KANSAS CITY, MO 
(38.92530351200048, -94.58342544899966)","N"
"120000910","2012-01-04T00:00:00.000","19:36","2012-01-04T00:00:00.000","17:52","2012-01-04T00:00:00.000","18:10","201","11A","Rape","341","E 23 ST/TOPPING AV","KANSAS CITY","64127","PJ1904","EPD","N","1","SUS","B","M","43","23 ST TOPPING AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000174","2012-01-01T00:00:00.000","17:36","2011-11-16T00:00:00.000","0:01","2012-01-01T00:00:00.000","17:35","1122","26B","Credit/Debit/ATM Car","234","8500  STATE LINE RD","KANSAS CITY","64114","PJ6076","MPD","U","1","VIC","B","M","20","8500 STATE LINE RD
KANSAS CITY, MO 64114
(38.91294377900044, -94.60801577899969)","N"
"120000425","2012-01-02T00:00:00.000","22:28","2012-01-02T00:00:00.000","20:00","2012-01-02T00:00:00.000","22:15","501","220","Burglary - Residence","534","4400  E 105 ST","KANSAS CITY","64137","PJ6853","SPD","U","1","SUS","U","U",,"4400 105 ST
KANSAS CITY, MO 64137
(38.93599279900047, -94.53916029199968)","N"
"120000659","2012-02-17T00:00:00.000","0:22","2012-02-16T00:00:00.000","21:40",,,"2040","90Z","Violation Full Order","333","3400  CLEVELAND AV","KANSAS CITY","64127","PJ2818","EPD","U","1","VIC","B","F","26","3400 CLEVELAND AV
KANSAS CITY, MO 64127
(39.06387232300045, -94.53934646299967)","N"
"120000698","2012-01-03T00:00:00.000","21:42","2011-12-31T00:00:00.000","8:15","2011-12-31T00:00:00.000","20:30","501","220","Burglary - Residence","314","400  VAN BRUNT BL","KANSAS CITY","64124","PJ0514","EPD","U","1","VIC","A","M","38","400 VAN
BRUNT BL KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"120000068","2012-01-01T00:00:00.000","4:23","2012-01-01T00:00:00.000","4:00","2012-01-01T00:00:00.000","4:23","1401","290","Property Damage","325","2500  VAN BRUNT BL","KANSAS CITY","64127","PJ2158","EPD","U","1","VIC","B","F","54","2500 VAN
BRUNT BL KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000393","2012-01-02T00:00:00.000","18:50","2012-01-01T00:00:00.000","0:01","2012-01-01T00:00:00.000","2:00","690","23H","Stealing All Other","141","900  E LINWOOD BL","KANSAS CITY","64109","PJ2621","CPD","U","1","SUS","U","U",,"900 LINWOOD
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000975","2012-01-05T00:00:00.000","7:25","2012-01-05T00:00:00.000","7:25",,,"1849","35A","Possession/Sale/Dist","122","1100  TROOST AV","KANSAS CITY","64106","PJ1046","CPD","U","1","VIC",,,,"1100 TROOST AV
KANSAS CITY, MO 64106
(39.10058441700045, -94.5698685489997)","N"
"120091908","2012-12-25T00:00:00.000","15:29","2012-12-25T00:00:00.000","15:29",,,"802","13B","Non Agg Assault Dome","223","5800  BELLEFONTAINE AV","KANSAS CITY","64130","PJ4665","MPD","U","1","SUS","B","M","38","5800 BELLEFONTAINE AV
KANSAS CITY, MO 64130
(39.02034230400045, -94.54986581099968)","N"
"120000792","2012-01-04T00:00:00.000","12:12","2012-01-03T00:00:00.000","18:30","2012-01-04T00:00:00.000","7:20","650","23G","Stealing Auto Parts/","134","4600  HARRISON ST","KANSAS CITY","64110","PJ3708","CPD","U","1","SUS","U","U",,"4600 HARRISON ST
KANSAS CITY, MO 64110
(39.04351526700049, -94.57409719299966)","N"
"120000736","2012-01-04T00:00:00.000","7:18","2012-01-04T00:00:00.000","7:02",,,"501","220","Burglary - Residence","143","4300  TRACY AV","KANSAS CITY",,"PJ3481","CPD","U","1","VIC","B","M","35","4300 TRACY AV
KANSAS CITY, MO 
(39.04867279600046, -94.57005583399967)","N"
"120000786","2012-01-04T00:00:00.000","11:55","2007-01-02T00:00:00.000","12:00",,,"201","11A","Rape","241","3200  E MEYER BL","KANSAS CITY","64131","PJ5019","MPD","U","1","VIC","B","F","9","3200 MEYER
BL KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"120000892","2012-01-04T00:00:00.000","18:37","2012-01-04T00:00:00.000","18:35",,,"2601","90Z","Misc Violation","141","700  E LINWOOD BL ","KANSAS CITY","64110","PJ2534","CPD","U","2","SUS","B","M","22","700 LINWOOD
BL KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"120000467","2012-01-03T00:00:00.000","7:39","2011-12-28T00:00:00.000","12:00","2012-01-03T00:00:00.000","7:15","502","220","Burglary - Non Resid","113","1800  CHARLOTTE ST","KANSAS CITY","64108","PJ1555","CPD","U","1","SUS","U","U",,"1800 CHARLOTTE ST
KANSAS CITY, MO 64108
(39.09140457600046, -94.57437768399967)","N"
"120052344","2012-07-26T00:00:00.000","10:27","2012-07-26T00:00:00.000","10:27",,,"2601","90Z","Misc Violation","232","1100  E 67 ST","KANSAS CITY","64132","PJ5110","MPD","U","1","SUS","U","U",,"1100 67 ST
KANSAS CITY, MO 64132
(39.004240052000455, -94.5332463639997)","N"
"120000246","2012-01-02T00:00:00.000","0:32","2012-01-01T00:00:00.000","19:30","2012-01-01T00:00:00.000","20:00","2001","90F","Family Offense","346","2800  LISA LN","KANSAS CITY","64129","PJ2365","EPD","U","1","VIC","W","F","2","2800 LISA LN
KANSAS CITY, MO 64129
(39.074039437000465, -94.50347757599968)","N"
"120054473","2012-08-03T00:00:00.000","10:39","2012-07-27T00:00:00.000","17:00","2012-08-03T00:00:00.000","10:00","650","23G","Stealing Auto Parts/","636","8700  NE 38 ST","KANSAS CITY","64161","PC1329","SCP","U","1","VIC","W","M","35","8700 38 ST
KANSAS CITY, MO 64161
(39.162199244000476, -94.47832751299967)","N"
"120001066","2012-01-05T00:00:00.000","13:10","2012-01-01T00:00:00.000","17:00","2012-01-05T00:00:00.000","12:00","640","23F","Stealing From Auto","131","3400  PENNSYLVANIA AV ","KANSAS CITY","64110","PJ2718","CPD","U","1","SUS","U","U",,"3400 PENNSYLVANIA AV
KANSAS CITY, MO 64110
(39.066623467000454, -94.59257962899966)","N"
"120000764","2012-01-04T00:00:00.000","10:33","2012-01-04T00:00:00.000","8:30","2012-01-04T00:00:00.000","9:10","690","23H","Stealing All Other","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC","W","M","23","11600 US 40 HWY
KANSAS CITY, MO 64133
(39.068133273000456, -94.51602867299965)","N"
"120000083","2012-01-01T00:00:00.000","1:32","2012-01-01T00:00:00.000","0:03",,,"401","13A","Aggravated Assault (","233","1800  E 83 TE","KANSAS CITY","64131","PJ6066","MPD","U","1","SUS","U","U",,"1800 83
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","Y"
"120083253","2012-11-20T00:00:00.000","17:17","2012-11-20T00:00:00.000","7:30","2012-11-20T00:00:00.000","16:45","650","23G","Stealing Auto Parts/","114","AVENIDA CESAR E. CHAVEZ/SOUTHWEST BLV","KANSAS CITY","64108","PJ1774","CPD","U","1","SUS","U","U",,"
AVENIDA CESAR E CHAVEZ SOUTHWEST BLV KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"120000221","2012-01-01T00:00:00.000","21:03","2012-01-01T00:00:00.000","21:03","2012-01-01T00:00:00.000","22:00","2601","90Z","Misc Violation","322","E 23 ST/JACKSON AV","KANSAS CITY","64127","PJ1779","EPD","U","1","VIC",,,,"23 ST JACKSON AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"110092829","2012-01-15T00:00:00.000","9:08","2011-12-25T00:00:00.000",,,,"101","09A","HOMICIDE/Non Neglige","542","8800  CRYSTAL LN","KANSAS CITY",,"PJ6300","SPD","Y","1","VIC","B","F","30","8800 CRYSTAL LN
KANSAS CITY, MO 
(38.964963802000455, -94.50396164599965)","N"
"120000817","2012-01-04T00:00:00.000","13:48","2011-12-15T00:00:00.000","12:00","2011-12-31T00:00:00.000","12:00","680","23E","Stealing Coin Operat","115","00  W PERSHING RD","KANSAS CITY","64108","PJ1906","CPD","U","1","VIC",,,,"00 PERSHING RD
KANSAS CITY, MO 64108
(39.081631092000464, -94.57852694099967)","N"
"120000205","2012-01-01T00:00:00.000","20:22","2012-01-01T00:00:00.000","20:22",,,"630","23C","Stealing Shoplifting","231","7500  WORNALL RD","KANSAS CITY","64132","PJ5638","MPD","U","1","VIC",,,,"7500 WORNALL RD
KANSAS CITY, MO 64132
(38.992041437000466, -94.59435636499967)","N"
"120000072","2012-01-01T00:00:00.000","4:33","2012-01-01T00:00:00.000","4:33",,,"801","13B","Non Aggravated Assau","532","10700  BENNINGTON AV","KANSAS CITY","64134","PJ6901","SPD","U","1","VIC","W","M","27","10700 BENNINGTON AV
KANSAS CITY, MO 64134
(38.93059308500045, -94.5133261689997)","N"
"120000367","2012-01-02T00:00:00.000","16:31","2012-01-02T00:00:00.000","8:30","2012-01-02T00:00:00.000","16:25","501","220","Burglary - Residence","535","14400  S US 71 HWY WEST FRONT RD ","KANSAS CITY","64114","PJ7443","SPD","U","1","SUS","U","U",,"14400 US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"120000052","2012-01-01T00:00:00.000","2:28","2012-01-01T00:00:00.000","2:20",,,"302","120","Armed Robbery","545","LONGVIEW RD/RAYTOWN RD","KANSAS CITY","64134","PJ7171","SPD","U","1","VIC","W","F","33","
LONGVIEW RD RAYTOWN RD KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","Y"
"120000588","2012-01-03T00:00:00.000","14:09","2012-01-03T00:00:00.000","14:09",,,"1849","35A","Possession/Sale/Dist","222","E 55 ST/WAYNE AV","KANSAS CITY","64130","PJ4349","MPD","U","1","VIC",,,,"55 ST WAYNE AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000397","2012-01-02T00:00:00.000","19:14","2012-01-02T00:00:00.000","19:00",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","3","ARR","W","M","22","5800 WILSON AV
KANSAS CITY, MO 64123
(39.10542614900049, -94.51429383199968)","N"
"120000514","2012-01-03T00:00:00.000","10:42","2011-12-30T00:00:00.000","15:30","2012-01-03T00:00:00.000","8:00","690","23H","Stealing All Other","641","NE SHOAL CREEK PK S/NE SOCCER DR","KANSAS CITY",,"PC0419","SCP","U","1","SUS","U","U",,"
NE SHOAL CREEK PK S NE SOCCER DR KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"120004142","2012-01-18T00:00:00.000","7:10","2012-01-18T00:00:00.000","7:10","2012-01-18T00:00:00.000","7:15","801","13B","Non Aggravated Assau","231","6500  WORNALL RD","KANSAS CITY","64113","PJ5012","MPD","N","1","ARR","B","F","16","6500 WORNALL RD
KANSAS CITY, MO 64113
(39.010173814000495, -94.59318850099964)","N"
"120000784","2012-01-04T00:00:00.000","11:45","2012-01-04T00:00:00.000","9:00","2012-01-04T00:00:00.000","10:30","1401","290","Property Damage","643","8500  N CHURCH RD","KANSAS CITY",,"PC0282","SCP","N","1","SUS","U","U",,"8500 CHURCH RD
KANSAS CITY, MO 
(39.2460676770005, -94.45868106599966)","N"
"120000299","2012-01-02T00:00:00.000","12:01","2012-01-02T00:00:00.000","12:00",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV/WOODLAND AV","KANSAS CITY","64105","PJ0534","CPD","U","1","VIC","W","M","40","
INDEPENDENCE AV WOODLAND AV KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"120000678","2012-01-03T00:00:00.000","20:52","2012-01-03T00:00:00.000","18:00","2012-01-03T00:00:00.000","19:00","640","23F","Stealing From Auto","111","2000  WASHINGTON ST","KANSAS CITY","64108","PJ1694","CPD","U","1","VIC","B","M","39","2000 WASHINGTON ST
KANSAS CITY, MO 64108
(39.08918197200046, -94.59013631399966)","N"
"120000580","2012-01-03T00:00:00.000","13:44","2012-01-03T00:00:00.000","12:30",,,"801","13B","Non Aggravated Assau","211","3700  E 51 ST","KANSAS CITY","64130","PJ4041","MPD","U","1","SUS","B","F","29","3700 51 ST
KANSAS CITY, MO 64130
(39.033375582000474, -94.54288944199965)","N"
"120001044","2012-01-05T00:00:00.000","11:48","2011-12-26T00:00:00.000","9:00","2011-12-29T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","334","4000  NORTON AV","KANSAS CITY",,"PJ3295","EPD","U","1","SUS","U","U",,"4000 NORTON AV
KANSAS CITY, MO 
(39.052942593000466, -94.53644584399967)","N"
"120000030","2012-01-01T00:00:00.000","1:20","2012-01-01T00:00:00.000","1:20",,,"802","13B","Non Agg Assault Dome","222","5600  HIGHLAND AV","KANSAS CITY","64110","PJ4499","MPD","Y","1","VIC","B","F","22","5600 HIGHLAND AV
KANSAS CITY, MO 64110
(39.02497276100047, -94.56581564799967)","N"
"120076607","2012-10-25T00:00:00.000","16:20","2012-10-25T00:00:00.000","14:00","2012-10-25T00:00:00.000","16:00","1401","290","Property Damage","633","4400  N ANTIOCH RD","KANSAS CITY","64116","PC1086","SCP","U","1","VIC","W","F","42","4400 ANTIOCH RD
KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"120000285","2012-01-02T00:00:00.000","10:46","2011-12-31T00:00:00.000","20:00","2012-01-01T00:00:00.000","10:00","702","240","Auto Theft","111","500  W 11 ST","KANSAS CITY","64105","PJ1006","CPD","U","1","SUS","U","U",,"500 11 ST
KANSAS CITY, MO 64105
(39.101104146000466, -94.59010129399968)","N"
"120044585","2012-06-26T00:00:00.000","12:45","2012-06-26T00:00:00.000","12:45",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","SUS","U","U",,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","N"
"120000131","2012-01-01T00:00:00.000","12:12","2012-01-01T00:00:00.000","2:00","2012-01-01T00:00:00.000","12:00","501","220","Burglary - Residence","413","5800  N HUTSON RD","KANSAS CITY","64151","PP0703","NPD","N","1","VIC","W","M","27","5800 HUTSON RD
KANSAS CITY, MO 64151
(39.19990176200048, -94.62083620999965)","N"
"120060536","2012-08-25T00:00:00.000","21:00","2012-08-25T00:00:00.000","21:00",,,"2655","90J","Trespassing","114","1300  WEST BLUFF DR","KANSAS CITY","64106","PJ1675","CPD","N","1","VIC","B","F","12","1300 BLUFF DR
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000973","2012-01-05T00:00:00.000","7:14","2012-01-04T00:00:00.000","22:30","2012-01-05T00:00:00.000","7:00","1401","290","Property Damage","415","500  NW 72 ST","KANSAS CITY","64118","PC0514","NPD","U","1","VIC","B","F","20","500 72 ST
KANSAS CITY, MO 64118
(39.22470803600049, -94.57441090799966)","N"
"120000832","2012-01-04T00:00:00.000","14:57","2012-01-04T00:00:00.000","12:45","2012-01-04T00:00:00.000","14:30","640","23F","Stealing From Auto","115","2400  HOLMES ST","KANSAS CITY","64108","PJ1938","CPD","U","1","SUS","U","U",,"2400 HOLMES ST
KANSAS CITY, MO 64108
(39.08385373100049, -94.57588630199967)","N"
"120000704","2012-01-03T00:00:00.000","23:54","2012-01-03T00:00:00.000","23:54",,,"302","120","Armed Robbery","232","E 71 TE/BROOKLYN AV","KANSAS CITY","64130","PJ5409","MPD","U","1","SUS","B","F","30","71 TE BROOKLYN AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","Y"
"120000751","2012-01-04T00:00:00.000","9:34","2012-01-04T00:00:00.000","0:30","2012-01-04T00:00:00.000","8:00","690","23H","Stealing All Other","534","11300  CALICO DR","KANSAS CITY","64137","PJ7101","SPD","U","1","SUS","U","U",,"11300 CALICO DR
KANSAS CITY, MO 64137
(38.92113202100046, -94.55361386099969)","N"
"120000292","2012-01-02T00:00:00.000","11:37","2012-01-01T00:00:00.000","23:00","2012-01-02T00:00:00.000","11:00","702","240","Auto Theft","134","4700  BELLEVIEW AV","KANSAS CITY","64112","PJ3757","CPD","U","1","VIC","W","M","51","4700 BELLEVIEW AV
KANSAS CITY, MO 64112
(39.04241200700045, -94.59859536699969)","N"
"120001021","2012-01-05T00:00:00.000","9:27","2011-11-22T00:00:00.000","8:00","2012-01-05T00:00:00.000","10:00","501","220","Burglary - Residence","222","1700  E 55 ST","KANSAS CITY","64130","PJ4429","MPD","U","2","VIC",,,,"1700 55 ST
KANSAS CITY, MO 64130
(39.025252898000474, -94.51821631199965)","N"
"120000035","2012-01-01T00:00:00.000","1:52","2012-01-01T00:00:00.000","1:50",,,"801","13B","Non Aggravated Assau","115","GRAND AV/MAIN ST","KANSAS CITY","64108","PJ2259","CPD","U","1","SUS","W","F","25","
GRAND AV MAIN ST KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"120000103","2012-01-01T00:00:00.000","9:27","2012-01-01T00:00:00.000","9:27",,,"301","120","Strong Arm Robbery","243","8600  NEWTON AV","KANSAS CITY","64138","PJ6191","MPD","U","1","SUS","B","M",,"8600 NEWTON AV
KANSAS CITY, MO 64138
(38.96875488800049, -94.51068731199967)","N"
"120000192","2012-01-01T00:00:00.000","19:31","2012-01-01T00:00:00.000","15:00","2012-01-01T00:00:00.000","19:20","1401","290","Property Damage","211","5300  INDIANA AV","KANSAS CITY","64130","PJ4362","MPD","U","1","SUS","U","U",,"5300 INDIANA AV
KANSAS CITY, MO 64130
(39.02919399600046, -94.54579557299968)","N"
"120000947","2012-01-05T00:00:00.000","0:30","2012-01-05T00:00:00.000","0:10","2012-01-05T00:00:00.000","0:20","1401","290","Property Damage","233","8000  CAMPBELL ST ","KANSAS CITY","64131","PJ5921","MPD","U","1","ARR","W","F","19","8000 CAMPBELL ST
KANSAS CITY, MO 64131
(38.98245183000046, -94.57849356199966)","N"
"120000635","2012-01-03T00:00:00.000","17:06","2012-01-03T00:00:00.000","17:06",,,"1850","35B","Possession of Drug E","131","BELLEVIEW AV/VALENTINE RD","KANSAS CITY","64111","PJ2865","CPD","N","1","ARR","W","M","33","
BELLEVIEW AV VALENTINE RD KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"120034873","2012-05-21T00:00:00.000","9:30","2012-05-17T00:00:00.000","21:00","2012-05-19T00:00:00.000","11:00","690","23H","Stealing All Other","632","4500  NE PARVIN RD","KANSAS CITY","64117","PC1288","SCP","U","1","VIC","W","F","63","4500 PARVIN RD
KANSAS CITY, MO 64117
(39.164066267000464, -94.52755566499968)","N"
"120000343","2012-01-02T00:00:00.000","15:10","2011-12-29T00:00:00.000","21:00","2011-12-30T00:00:00.000","10:00","650","23G","Stealing Auto Parts/","111","1600  GENESEE ST","KANSAS CITY","64118","PJ1325","CPD","U","1","SUS","U","U",,"1600 GENESEE ST
KANSAS CITY, MO 64118
(39.093612848000475, -94.60502552599968)","N"
"120026352","2012-04-18T00:00:00.000","17:00","2012-04-18T00:00:00.000","17:00",,,"1401","290","Property Damage","635","3200  BRIGHTON AV ","KANSAS CITY","64127","PJ2655","EPD","U","1","SUS","B","M",,"3200 BRIGHTON AV
KANSAS CITY, MO 64127
(39.0653931060005, -94.5259259179997)","N"
"120000852","2012-01-04T00:00:00.000","16:25","2009-01-01T00:00:00.000","8:00","2011-12-03T00:00:00.000","10:30","1198","26C","Impersonation","322","1400  COLLINS AV","KANSAS CITY","64127","PJ1300","EPD","U","1","SUS","U","U",,"1400 COLLINS AV
KANSAS CITY, MO 64127
(39.0959319210005, -94.52111603099968)","N"
"120000088","2012-01-01T00:00:00.000","6:58","2012-01-01T00:00:00.000","6:50",,,"401","13A","Aggravated Assault (","312","6200  E 9 ST","KANSAS CITY","64127","PJ1007","EPD","U","1","ARR","W","M","39","6200 9 ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120001099","2012-01-05T00:00:00.000","15:14","2012-01-03T00:00:00.000","23:00","2012-01-04T00:00:00.000","7:00","1401","290","Property Damage","425","10300  N AMBASSADOR DR","KANSAS CITY","64153","PP0241","NPD","N","1","SUS","U","U",,"10300 AMBASSADOR DR
KANSAS CITY, MO 64153
(39.28003626500049, -94.67061071399968)","N"
"120000339","2012-01-02T00:00:00.000","14:57","2011-11-03T00:00:00.000","17:00","2011-12-03T00:00:00.000","17:00","702","240","Auto Theft","323","1800  BENTON BL","KANSAS CITY","64127","PJ1588","EPD","U","1","SUS","U","U",,"1800 BENTON
BL KANSAS CITY, MO 64127
(39.0906944620005, -94.54967451399966)","N"
"120000429","2012-01-02T00:00:00.000","21:44","2012-01-02T00:00:00.000","21:44",,,"650","23G","Stealing Auto Parts/","331","2500  E 30 ST ","KANSAS CITY","64127","PJ2410","EPD","U","2","SUS","B","M",,"2500 30 ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
