"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"90001105","2009-01-05T00:00:00.000","16:35","2009-01-05T00:00:00.000","15:12",,,"630","23C","Stealing Shoplifting","643","8500  N CHURCH RD","KANSAS CITY","64157","PC0282","SCP","U","1","ARR","W","F","19","8500 CHURCH RD
KANSAS CITY, MO 64157
(39.2460676770005, -94.45868106599966)","N"
"90040473","2009-06-01T00:00:00.000","11:21","2009-05-29T00:00:00.000","22:00","2009-05-30T00:00:00.000","10:00","650","23G","Stealing Auto Parts/","133","100  W 39 ST","KANSAS CITY","64111","PJ3132","CPD","U","1","VIC","W","F","33","100 39 ST
KANSAS CITY, MO 64111
(39.05664153200047, -94.58742262699968)","N"
"90000287","2009-01-02T00:00:00.000","9:17","2009-01-01T00:00:00.000","17:00","2009-01-02T00:00:00.000","9:00","702","240","Auto Theft","312","5300  GARDNER AV","KANSAS CITY","64120","PJ0073","EPD","U","1","SUS","U","U",,"5300 GARDNER AV
KANSAS CITY, MO 64120
(39.12698832500047, -94.52057001899965)","N"
"90000089","2009-01-01T00:00:00.000","7:31","2009-01-01T00:00:00.000","6:15","2009-01-01T00:00:00.000","6:20","702","240","Auto Theft","231","100  E DARTMOUTH RD","KANSAS CITY","64133","PJ5317","MPD","U","1","SUS","U","U",,"100 DARTMOUTH RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90000610","2009-01-03T00:00:00.000","11:47","2008-12-30T00:00:00.000","17:00","2009-01-01T00:00:00.000","13:30","670","23D","Stealing from Buildi","632","3600  N ANTIOCH RD","KANSAS CITY","64117","PC1356","SCP","U","1","VIC","W","F","41","3600 ANTIOCH RD
KANSAS CITY, MO 64117
(39.15976747200045, -94.54677743799965)","N"
"90000388","2009-01-02T00:00:00.000","15:00","2008-12-26T00:00:00.000","16:00","2008-12-28T00:00:00.000","9:00","670","23D","Stealing from Buildi","635","3800  N EWING AV","KANSAS CITY","64119",,,"U","1","SUS","U","U",,"3800 EWING AV
KANSAS CITY, MO 64119
(38.92349227200049, -94.51214937799966)","N"
"90000292","2009-01-02T00:00:00.000","9:40","2009-01-01T00:00:00.000","14:00","2009-01-02T00:00:00.000","7:15","1401","290","Property Damage","421","7600  N RHODE AV","KANSAS CITY","64152","PP0489","NPD","U","1","VIC","W","M","45","7600 RHODE AV
KANSAS CITY, MO 64152
(39.232748992000495, -94.67042625399966)","N"
"90000772","2009-01-04T00:00:00.000","8:48","2009-01-04T00:00:00.000","1:30",,,"1401","290","Property Damage","212","5600  EWING AV","KANSAS CITY","64129","PJ4564","MPD","U","1","SUS","U","U",,"5600 EWING AV
KANSAS CITY, MO 64129
(39.022143206000464, -94.50656555999967)","N"
"90000096","2009-01-01T00:00:00.000","10:03","2009-01-01T00:00:00.000","9:55",,,"650","23G","Stealing Auto Parts/","121","1600  E MISSOURI AV","KANSAS CITY","64106","PJ0407","CPD","U","1","VIC","W","F","32","1600 MISSOURI AV
KANSAS CITY, MO 64106
(39.10939518300046, -94.56290180099967)","N"
"90000078","2009-01-01T00:00:00.000","5:26","2009-01-01T00:00:00.000","1:30","2009-01-01T00:00:00.000","5:15","501","220","Burglary - Residence","233","8000  CAMPBELL ST ","KANSAS CITY","64131","PJ5921","MPD","U","1","SUS","U","U",,"8000 CAMPBELL ST
KANSAS CITY, MO 64131
(38.98245183000046, -94.57849356199966)","N"
"90000193","2009-01-01T00:00:00.000","17:25","2009-01-01T00:00:00.000","16:59",,,"901","200","Arson","341","1700  BELLAIRE AV","KANSAS CITY",,"PJ1620","EPD","U","1","SUS","U","U",,"1700 BELLAIRE AV
KANSAS CITY, MO 
(39.09021459200045, -94.51381377499968)","N"
"90001055","2009-11-16T00:00:00.000","9:55","2009-11-16T00:00:00.000",,,,"401","13A","Aggravated Assault (","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","SUS","B","F","21","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"80076261","2009-04-16T00:00:00.000","0:30","2008-09-23T00:00:00.000","21:15",,,"2601","90Z","Misc Violation","342","MANCHESTER TF/E US 40 HW","KANSAS CITY","64131","PJ2576","EPD","U","1","VIC","B","M","30","40 HW
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90000425","2009-01-02T00:00:00.000","17:03","2008-07-30T00:00:00.000","16:00",,,"1120","26A","Fraud","232","1600  E 73 ST","KANSAS CITY","64131","PJ5480","MPD","U","1","SUS","U","U",,"1600 73 ST
KANSAS CITY, MO 64131
(38.994922472000496, -94.56844996999968)","N"
"90000640","2009-01-03T00:00:00.000","14:23","2009-01-03T00:00:00.000","1:30",,,"801","13B","Non Aggravated Assau","112","200  ADMIRAL BL","KANSAS CITY","64106","PJ0668","CPD","N","2","SUS","W","M",,"200 ADMIRAL
BL KANSAS CITY, MO 64106
(39.105432867000445, -94.58042841799966)","N"
"90000613","2009-01-03T00:00:00.000","11:52","2009-01-02T00:00:00.000","21:00","2009-01-03T00:00:00.000","11:30","650","23G","Stealing Auto Parts/","314","4400  INDEPENDENCE AV","KANSAS CITY","64127","PJ0728","EPD","U","1","VIC","B","M","42","4400 INDEPENDENCE AV
KANSAS CITY, MO 64127
(39.10564763400049, -94.5305391929997)","N"
"90001209","2009-01-06T00:00:00.000","5:43","2009-01-06T00:00:00.000","5:30","2009-01-06T00:00:00.000","5:42","502","220","Burglary - Non Resid","331","3000  PROSPECT AV","KANSAS CITY","64127","PJ2484","EPD","U","1","SUS","U","U",,"3000 PROSPECT AV
KANSAS CITY, MO 64127
(39.071602965000466, -94.55276582299967)","N"
"90000252","2009-03-10T00:00:00.000","8:56","2009-03-10T00:00:00.000",,,,"101","09A","HOMICIDE/Non Neglige","333","3700  BALES AV","KANSAS CITY","64128","PJ3038","EPD","U","1","SUS","W","M","15","3700 BALES AV
KANSAS CITY, MO 64128
(39.058572091000485, -94.54307616899968)","Y"
"80092844","2009-06-27T00:00:00.000","16:53","2009-06-27T00:00:00.000",,,,"2001","90F","Family Offense","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","SUS","W","M","28","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"90000167","2009-01-01T00:00:00.000","14:41","2009-01-01T00:00:00.000","14:41",,,"2601","90Z","Misc Violation","222","1500  E 51 ST","KANSAS CITY","64110","PJ4056","MPD","U","1","SUS","B","M","45","1500 51 ST
KANSAS CITY, MO 64110
(39.03422695100045, -94.5667759319997)","N"
"90000884","2009-01-04T00:00:00.000","21:49","2009-01-04T00:00:00.000","21:48",,,"799",,"Auto Theft Outside S","322","2200  SPRUCE AV","KANSAS CITY","64127","PJ1871","EPD","U","1","ARR","B","F","25","2200 SPRUCE AV
KANSAS CITY, MO 64127
(39.08541268500045, -94.53260794299968)","N"
"90000999","2009-01-05T00:00:00.000","9:31","2009-01-03T00:00:00.000","14:30","2009-01-05T00:00:00.000","10:30","502","220","Burglary - Non Resid","999","7600  N CHURCH RD","KANSAS CITY","64158","PCX045","SCP","U","1","VIC","B","M","41","7600 CHURCH RD
KANSAS CITY, MO 64158
(39.23154918500046, -94.46549734199965)","N"
"90000464","2009-01-02T00:00:00.000","18:53","2009-01-02T00:00:00.000","18:50",,,"630","23C","Stealing Shoplifting","332","3800  E 35 ST","KANSAS CITY","64128","PJ2892","EPD","U","1","ARR","B","M","17","3800 35 ST
KANSAS CITY, MO 64128
(39.06222642300048, -94.53926241999966)","N"
"90001141","2009-01-05T00:00:00.000","19:05","2009-01-05T00:00:00.000","19:00",,,"401","13A","Aggravated Assault (","315","500  N LAWNDALE AV","KANSAS CITY","64123","PJ0166","EPD","U","1","SUS","U","U",,"500 LAWNDALE AV
KANSAS CITY, MO 64123
(39.10681309200049, -94.51554575299969)","Y"
"90000403","2009-01-02T00:00:00.000","15:29","2008-12-30T00:00:00.000","12:00","2009-01-02T00:00:00.000","15:00","670","23D","Stealing from Buildi","222","1900  E 59 ST","KANSAS CITY","64130","PJ4640","MPD","U","1","VIC","B","M","33","1900 59 ST
KANSAS CITY, MO 64130
(39.01956320400046, -94.56245859899968)","N"
"90000336","2009-01-02T00:00:00.000","12:37","2009-01-01T00:00:00.000","20:00","2009-01-02T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","633","5500  N CHERRY ST","KANSAS CITY","64118","PC0828","SCP","U","1","VIC","W","M","58","5500 CHERRY ST
KANSAS CITY, MO 64118
(39.19447327000046, -94.57360952699969)","N"
"90000597","2009-01-03T00:00:00.000","10:42","2009-01-02T00:00:00.000","20:00","2009-01-03T00:00:00.000","2:30","690","23H","Stealing All Other","314","4700  INDEPENDENCE AV","KANSAS CITY","64124","PJ0617","EPD","U","1","SUS","U","U",,"4700 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.105528008000476, -94.52709966799966)","N"
"90000639","2009-01-03T00:00:00.000","13:11","2009-01-03T00:00:00.000","13:11",,,"2031","90F","Family Disturbance","241","6400  INDIANA AVE","KANSAS CITY",,"PJ5020","MPD","Y","1","VIC","B","M","5","6400 INDIANA AVE
KANSAS CITY, MO 
(39.01016290300049, -94.54696576999964)","N"
"90000873","2009-01-04T00:00:00.000","20:35","2009-01-04T00:00:00.000","20:35",,,"1401","290","Property Damage","232","7100  WAYNE AV","KANSAS CITY","64130","PJ5418","MPD","U","2","ARR","B","F","26","7100 WAYNE AV
KANSAS CITY, MO 64130
(38.99833302100046, -94.56841542699965)","N"
"90097758","2009-12-15T00:00:00.000","22:17","2009-12-15T00:00:00.000","22:17",,,"1401","290","Property Damage","122","1700  ELLA FITZGERALD LN","KANSAS CITY","64106","PJ1056","CPD","U","1","SUS","B","M","25","1700 ELLA FITZGERALD LN
KANSAS CITY, MO 64106
(39.099447162000445, -94.5615207089997)","N"
"90000291","2009-01-02T00:00:00.000","9:39","2008-12-31T00:00:00.000","22:00","2009-01-01T00:00:00.000","12:00","702","240","Auto Theft","133","W 42 ST/PENNSYLVANIA AV","KANSAS CITY","64111","PJ3303","CPD","U","1","SUS","U","U",,"42 ST PENNSYLVANIA AV
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000915","2009-01-05T00:00:00.000","4:32","2009-01-05T00:00:00.000","1:45",,,"702","240","Auto Theft","633","4900  NE MARVIN RD","KANSAS CITY","64118","PC0902","SCP","U","1","SUS","W","F","24","4900 MARVIN RD
KANSAS CITY, MO 64118
(39.18317079200045, -94.56333549399966)","N"
"90000802","2009-01-04T00:00:00.000","13:07","2008-12-28T00:00:00.000","16:00","2009-01-04T00:00:00.000","12:50","1401","290","Property Damage","134","4500  JEFFERSON ST","KANSAS CITY",,"PJ3610","CPD","U","1","SUS","U","U",,"4500 JEFFERSON ST
KANSAS CITY, MO 
(39.04591193800047, -94.5945363949997)","N"
"90000756","2009-01-04T00:00:00.000","4:03","2009-01-04T00:00:00.000","3:50",,,"1401","290","Property Damage","635","4100  N BELMONT AV","KANSAS CITY","64117","PC1230","SCP","U","3","SUS","W","M","21","4100 BELMONT AV
KANSAS CITY, MO 64117
(39.16853160700049, -94.5080423019997)","N"
"90000536","2009-01-03T00:00:00.000","1:44","2009-01-03T00:00:00.000","1:40",,,"401","13A","Aggravated Assault (","114","1800  HOLLY ST","KANSAS CITY","64108","PJ1630","CPD","U","2","VIC","W","M","13","1800 HOLLY ST
KANSAS CITY, MO 64108
(39.09129259000048, -94.59812633999968)","N"
"90000482","2009-01-02T00:00:00.000","20:12","2009-01-02T00:00:00.000","20:05",,,"302","120","Armed Robbery","143","E 40 ST/HARRISON ST","KANSAS CITY","64110","PJ3147","CPD","U","1","SUS","B","M","17","40 ST HARRISON ST
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","Y"
"90000898","2009-01-04T00:00:00.000","22:54","2009-01-04T00:00:00.000","22:54",,,"702","240","Auto Theft","322","4300  E TRUMAN RD","KANSAS CITY","64126","PJ1369","EPD","U","1","SUS","B","M","21","4300 TRUMAN RD
KANSAS CITY, MO 64126
(39.093020984000475, -94.4886964749997)","N"
"90001091","2009-01-05T00:00:00.000","16:37","2008-12-31T00:00:00.000","18:00",,,"650","23G","Stealing Auto Parts/","112","1100  GRAND AV","KANSAS CITY","64106","PJ1015","CPD","U","1","SUS","U","U",,"1100 GRAND AV
KANSAS CITY, MO 64106
(39.10071338300048, -94.5808955499997)","N"
"90000343","2009-01-02T00:00:00.000","12:45","2009-01-02T00:00:00.000","12:30",,,"690","23H","Stealing All Other","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","SUS","U","U",,"11600 US 40 HWY
KANSAS CITY, MO 64133
(39.068133273000456, -94.51602867299965)","N"
"90000857","2009-01-04T00:00:00.000","18:22","2009-01-04T00:00:00.000","18:22",,,"2402","90C","Disorderly Conduct","311","1000  N KANSAS AV","KANSAS CITY","64124","PJ0078","EPD","U","1","ARR","W","M","21","1000 KANSAS AV
KANSAS CITY, MO 64124
(39.084443138000495, -94.54861740399969)","N"
"90000982","2009-01-05T00:00:00.000","10:03","2008-12-15T00:00:00.000","12:00","2009-01-04T00:00:00.000","10:00","640","23F","Stealing From Auto","632","3800  N ANTIOCH RD","KANSAS CITY","64117","PC1293","SCP","U","1","VIC","W","M","57","3800 ANTIOCH RD
KANSAS CITY, MO 64117
(39.16324874200046, -94.54714527099969)","N"
"90001086","2009-01-05T00:00:00.000","15:01","2009-01-05T00:00:00.000","15:01",,,"802","13B","Non Agg Assault Dome","535","13200  WORNALL RD","KANSAS CITY","64114","PJ7400","SPD","Y","1","VIC","W","F","27","13200 WORNALL RD
KANSAS CITY, MO 64114
(38.8877126590005, -94.59546461099967)","N"
"90000966","2009-01-05T00:00:00.000","10:12","2009-01-05T00:00:00.000","8:30","2009-01-05T00:00:00.000","10:15","501","220","Burglary - Residence","544","9800  E BANNISTER RD","KANSAS CITY",,"PJ6674","SPD","U","1","VIC","W","M","61","9800 BANNISTER RD
KANSAS CITY, MO 
(38.950748183000485, -94.46870312399966)","N"
"90000518","2009-01-03T00:00:00.000","0:08","2009-01-03T00:00:00.000","0:08",,,"1849","35A","Possession/Sale/Dist","332","E 34 ST/PROSPECT AV","KANSAS CITY","64127","PJ2731","EPD","U","1","ARR","B","M","17","34 ST PROSPECT AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"90000270","2009-01-02T00:00:00.000","6:34","2009-01-01T00:00:00.000","17:00","2009-01-02T00:00:00.000","6:00","502","220","Burglary - Non Resid","411","5300  N OAK TF","KANSAS CITY","64116","PC0724","NPD","U","4","VIC",,,,"5300 OAK
TF KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"90066242","2009-08-26T00:00:00.000","17:01","2009-08-23T00:00:00.000","22:00",,,"301","120","Strong Arm Robbery","311","N JACKSON AV/ST JOHN AV","KANSAS CITY","64123","PJ0293","EPD","U","1","VIC","W","F","43","
N JACKSON AV ST JOHN AV KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","N"
"90000160","2009-01-01T00:00:00.000","14:59","2009-01-01T00:00:00.000","14:35",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","INDEPENDENCE","64133","PJX007","EPD","U","2","SUS","B","M","13","11600 US
HW E INDEPENDENCE, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90001235","2009-01-06T00:00:00.000","9:20","2008-12-20T00:00:00.000","14:00","2009-01-05T00:00:00.000","10:00","650","23G","Stealing Auto Parts/","125","3400  GARFIELD AV","KANSAS CITY","64132","PJ2791","CPD","U","1","VIC","B","F","22","3400 GARFIELD AV
KANSAS CITY, MO 64132
(39.06452256500046, -94.55894607199969)","N"
"90030419","2009-04-26T00:00:00.000","2:00","2009-04-25T00:00:00.000","23:15",,,"802","13B","Non Agg Assault Dome","125","E 35 ST/EUCLID AV","KANSAS CITY","64109","PJ2788","CPD","U","1","VIC","B","F","26","35 ST EUCLID AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000756","2009-01-04T00:00:00.000","4:03","2009-01-04T00:00:00.000","3:50",,,"801","13B","Non Aggravated Assau","635","4100  N BELMONT AV","KANSAS CITY","64117","PC1230","SCP","U","2","VIC","W","M","23","4100 BELMONT AV
KANSAS CITY, MO 64117
(39.16853160700049, -94.5080423019997)","N"
"90000136","2009-01-01T00:00:00.000","13:15","2009-01-01T00:00:00.000","8:30","2009-01-01T00:00:00.000","13:15","670","23D","Stealing from Buildi","213","8400  E 63 TF","KANSAS CITY","64133","PJ5085","MPD","U","1","SUS","U","M",,"8400 63
TF KANSAS CITY, MO 64133
(39.007760645000474, -94.4658591219997)","N"
"90000084","2009-01-01T00:00:00.000","5:22","2009-01-01T00:00:00.000","5:00",,,"401","13A","Aggravated Assault (","241","E 62 ST/ELMWOOD AV","KANSAS CITY","64130","PJ4884","MPD","U","1","VIC","B","M","30","62 ST ELMWOOD AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000838","2009-01-04T00:00:00.000","16:44","2009-01-04T00:00:00.000","16:20","2009-01-04T00:00:00.000","16:30","640","23F","Stealing From Auto","143","4500  TROOST AV","KANSAS CITY","64111","PJ3635","CPD","U","1","SUS","U","U",,"4500 TROOST AV
KANSAS CITY, MO 64111
(39.04488268500046, -94.57280603299967)","N"
"90001083","2009-01-05T00:00:00.000","15:57","2008-11-30T00:00:00.000","8:00","2008-12-24T00:00:00.000","8:00","670","23D","Stealing from Buildi","421","7800  N CONANT AV","KANSAS CITY","64153","PP0442","NPD","U","1","VIC","W","M","41","7800 CONANT AV
KANSAS CITY, MO 64153
(39.24691295100047, -94.67497789299966)","N"
"90001047","2009-01-05T00:00:00.000","14:07","2008-09-15T00:00:00.000","0:01",,,"1197","26C","Impersonation - NOT","636","5600  N RICHMOND AV","KANSAS CITY","64119","PC0689","SCP","U","1","SUS","U","U",,"5600 RICHMOND AV
KANSAS CITY, MO 64119
(39.19541521800045, -94.49151526699967)","N"
"90001028","2009-01-05T00:00:00.000","13:15","2009-01-02T00:00:00.000","16:00","2009-01-03T00:00:00.000","18:00","650","23G","Stealing Auto Parts/","333","3800  SOUTH BENTON AV","KANSAS CITY","64128","PJ3108","EPD","U","1","VIC","B","F","46","3800 BENTON AV
KANSAS CITY, MO 64128
(39.05695181900046, -94.55008550499969)","N"
"90000325","2009-01-02T00:00:00.000","11:55","2008-12-23T00:00:00.000","17:00",,,"650","23G","Stealing Auto Parts/","641","7200  N MANCHESTER AV","KANSAS CITY","64158","PC0512","SCP","U","1","SUS","U","U",,"7200 MANCHESTER AV
KANSAS CITY, MO 64158
(39.224221274000456, -94.48923877199968)","N"
"90000532","2009-01-03T00:00:00.000","1:30","2009-01-02T00:00:00.000","22:20","2009-01-03T00:00:00.000","1:26","640","23F","Stealing From Auto","133","3700  BROADWAY","KANSAS CITY","64111","PJ2960","CPD","U","3","VIC","B","F","22","3700 BROADWAY
KANSAS CITY, MO 64111
(39.06110080500048, -94.59054611999966)","N"
"90000403","2009-01-02T00:00:00.000","15:29","2008-12-30T00:00:00.000","12:00","2009-01-02T00:00:00.000","15:00","670","23D","Stealing from Buildi","222","1900  E 59 ST","KANSAS CITY","64130","PJ4640","MPD","U","1","SUS","U","U",,"1900 59 ST
KANSAS CITY, MO 64130
(39.01956320400046, -94.56245859899968)","N"
"90000488","2009-01-02T00:00:00.000","21:30","2009-01-02T00:00:00.000","8:30","2009-01-02T00:00:00.000","21:12","501","220","Burglary - Residence","143","4300  HARRISON ST ","KANSAS CITY",,"PJ3479","CPD","U","1","VIC","W","M","23","4300 HARRISON ST
KANSAS CITY, MO 
(39.048812556000485, -94.57378553999968)","N"
"90000814","2009-01-04T00:00:00.000","14:46","2009-01-03T00:00:00.000","19:30","2009-01-04T00:00:00.000","14:00","650","23G","Stealing Auto Parts/","321","900  INDIANA AV","KANSAS CITY","64120","PJ0934","EPD","U","1","VIC","W","F","26","900 INDIANA AV
KANSAS CITY, MO 64120
(39.12472136500048, -94.54142628599965)","N"
"90000930","2009-01-09T00:00:00.000","14:50","2009-01-05T00:00:00.000","6:50","2009-01-09T00:00:00.000","14:50","702","240","Auto Theft","543","9000  OLD SANTA FE RD","KANSAS CITY",,"PJ6346","SPD","U","1","VIC",,,,"9000 OLD SANTA FE RD
KANSAS CITY, MO 
(38.96073512400045, -94.50479486799969)","N"
"90072384","2009-09-15T00:00:00.000","20:48","2009-09-15T00:00:00.000","18:30","2009-09-15T00:00:00.000","20:00","640","23F","Stealing From Auto","115","3000  CENTRAL ST","KANSAS CITY","64108","PJ2386","CPD","U","1","VIC","W","F","41","3000 CENTRAL ST
KANSAS CITY, MO 64108
(39.08681413300047, -94.58765672799967)","N"
"90000624","2009-01-03T00:00:00.000","12:21","2009-01-03T00:00:00.000","12:00",,,"802","13B","Non Agg Assault Dome","632","3000  NE 37 ST ","KANSAS CITY","64116","PC1356","SCP","Y","1","VIC","W","F","49","3000 37 ST
KANSAS CITY, MO 64116
(39.160961779000445, -94.5819456809997)","N"
"90056359","2009-07-24T00:00:00.000","23:45","2009-07-24T00:00:00.000","23:45",,,"802","13B","Non Agg Assault Dome","324","E 24 ST/HARDESTY AV","KANSAS CITY","64127","PJ1985","EPD","U","1","VIC","B","M","46","24 ST HARDESTY AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"90000961","2009-01-05T00:00:00.000","9:15","2009-01-04T00:00:00.000","18:00","2009-01-05T00:00:00.000","6:15","502","220","Burglary - Non Resid","345","4700  HOCKER RD","KANSAS CITY","64136","PJ4399","EPD","U","1","SUS","U","U",,"4700 HOCKER RD
KANSAS CITY, MO 64136
(39.03534503800046, -94.41101702199967)","N"
"90000961","2009-01-05T00:00:00.000","9:15","2009-01-04T00:00:00.000","18:00","2009-01-05T00:00:00.000","6:15","502","220","Burglary - Non Resid","345","4700  HOCKER RD","KANSAS CITY","64136","PJ4399","EPD","U","1","VIC",,,,"4700 HOCKER RD
KANSAS CITY, MO 64136
(39.03534503800046, -94.41101702199967)","N"
"90000155","2009-01-01T00:00:00.000","13:14","2008-12-31T00:00:00.000","18:30","2009-01-01T00:00:00.000","13:00","1401","290","Property Damage","642","9800  N CHERRY ST","KANSAS CITY","64155","PC0219","SCP","U","1","SUS","U","U",,"9800 CHERRY ST
KANSAS CITY, MO 64155
(39.271412909000446, -94.57395474699968)","N"
