"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20191239520","City Hall Cafe","Individual","2019-03-21T00:00:00.000","John","Antoine","Roy",,,"2151 Eagle Drive",,"Pagosa Springs","CO",,,"US",,,"Pagosa Springs","CO",,,"US","2019-03-21T00:00:00.000",,
"20191233528","Toaster Grills","Entity Type","2019-03-19T00:00:00.000",,,,,"CCF, Inc.","5104 East Lehigh Avenue","Suite 200","Denver","CO",,,"US",,,,,,,,"2019-03-19T00:00:00.000","GOOD",
"20191225201","Big Daddy's Restaurant","Entity Type","2019-03-14T00:00:00.000",,,,,"GFD, LLC, Dissolved December 8, 2021","918 East Evans Avenue",,"Pueblo","CO",,,"US",,,,,,,,"2019-03-14T00:00:00.000","VDISS",
"20191224120","Carrabba's Italian Grill","Entity Type","2019-03-14T00:00:00.000",,,,,"Italian Restaurant Group LLC","1180 NE Maple Street","Suite 105","Issaquah","WA",,,"US",,,,,,,,"2019-03-14T00:00:00.000","GOOD",
"20191223806","Carrabba's Italian Grill","Entity Type","2019-03-14T00:00:00.000",,,,,"Italian Restaurant Group LLC","1180 NE Maple Street","Suite 105","Issaquah","WA",,,"US",,,,,,,,"2019-03-14T00:00:00.000","GOOD",
"20191219524","The Cup Espresso Cafe","Entity Type","2019-03-12T00:00:00.000",,,,,"Ozo Coffee Roasters LLC","1898 South Flatiron Court","Ste. 110","Boulder","CO",,,"US",,,,,,,,"2019-03-12T00:00:00.000","GOOD",
"20191217696","Clean Grillz","Entity Type","2019-03-11T00:00:00.000",,,,,"Zed Unlimited","1312 17th Street","646","Denver","CO",,,"US",,,,,,,,"2019-03-11T00:00:00.000","GOOD",
"20191217597","Mamitas Family Mexican Restaurant","Entity Type","2019-03-11T00:00:00.000",,,,,"Andariego, Inc.","3020 New Center Point",,"Colorado Springs","CO",,,"US",,,,,,,,"2019-03-11T00:00:00.000","GOOD",
"20191214181","Raider Ridge Cafe","Individual","2019-03-10T00:00:00.000","Evan",,"Jackson",,,"509 E 8th Ave","#4","Durango","CO",,,"US",,"#4","Durango","CO",,,"US","2019-03-10T00:00:00.000",,
"20191213521","Rojas Mexican Restaurant","Entity Type","2019-03-09T00:00:00.000",,,,,"Restaurante Cd. Juarez, Inc.","710 W 120th Ave",,"Denver","CO",,,"US",,,,,,,,"2019-03-09T00:00:00.000","DQ",
"20191208152","14K Cafe","Entity Type","2019-03-07T00:00:00.000",,,,,"Colorado Gifts and Grub, LLC","1554 Happiness Dr, Colorado Springs",,"Colorado Springs","CO",,,"US",,,,,,,,"2019-03-07T00:00:00.000","GOOD",
"20191201289","Misfits Sports Bar & Grill","Entity Type","2019-03-04T00:00:00.000",,,,,"GLS Investments, LLC","14040 W. 58th Ave.",,"Arvada","CO",,,"US",,,,,,,,"2019-03-04T00:00:00.000","GOOD",
"20191185741","Shangrila Indian & Nepali Restaurant","Entity Type","2019-02-28T00:00:00.000",,,,,"Shangrila Nepali & Indian Restaurant, LLC","5969 S. University Blvd.",,"Greenwood Village","CO",,,"US",,,,,,,,"2019-02-28T00:00:00.000","DQ",
"20191180827","CHOICE RESTAURANT CONCEPTS","Entity Type","2019-02-27T00:00:00.000",,,,,"MOOD BAR, LLC","218 North Tejon Street",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-02-27T00:00:00.000","GOOD",
"20191155599","Restaurant Outreach","Entity Type","2019-02-23T00:00:00.000",,,,,"SourceOne Technologies, LLC","600 17th Street","Suite 2800 South","Denver","CO",,,"US",,,,,,,"US","2019-02-23T00:00:00.000","GOOD",
"20191145526","Chaserz Bar N Grill","Entity Type","2019-02-20T00:00:00.000",,,,,"Chaserz Bar N Grill","7980 Sheridan Blvd",,"Westminster","CO",,,"US",,,"Westminster","CO",,,"US","2019-02-20T00:00:00.000","GOOD",
"20191139301","Bagel Stop Cafe","Entity Type","2019-02-18T00:00:00.000",,,,,"ECG Bagels, LLC","7471 E Windwood Way",,"Parker","CO",,,"US",,,,,,,,"2019-02-18T00:00:00.000","GOOD",
"20191135414","Jay's Grille and Bar","Entity Type","2019-02-15T00:00:00.000",,,,,"DLT Enterprises LLC","4430 Argonne St",,"Denver","CO",,,"US",,,,,,,,"2019-02-15T00:00:00.000","GOOD",
"20191135428","Jay's Family Restaurant & Spirits","Entity Type","2019-02-15T00:00:00.000",,,,,"DLT Enterprises LLC","4430 Argonne St",,"Denver","CO",,,"US",,,,,,,,"2019-02-15T00:00:00.000","GOOD",
"20191126224","Fox Run Cafe","Entity Type","2019-02-11T00:00:00.000",,,,,"BCHG, LLC","3550 E Colfax Ave",,"Denver","CO",,,"US",,,,,,,,"2019-02-11T00:00:00.000","GOOD",
"20191126300","MY THAI CAFE","Entity Type","2019-02-11T00:00:00.000",,,,,"MY THAI CAFE INC","2524 Federal Blvd",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-02-11T00:00:00.000","GOOD",
"20191106537","Pho 2 Love Vietnamese Noodles & Grill","Entity Type","2019-02-02T00:00:00.000",,,,,"PHO 26 LLC","6593 W COLFAX AVE",,"Lakewood","CO",,,"US",,,,,,,,"2019-02-02T00:00:00.000","GOOD",
"20191103685","CHOICE RESTAURANT CONCEPTS","Entity Type","2019-02-01T00:00:00.000",,,,,"T-BYRD'S GROUP, LLC","465 ROXBURY CIRCLE",,"Colorado Springs","CO",,,"US",,,,,,,,"2019-02-01T00:00:00.000","GOOD",
"20191102500","Addie's Cafe and Ice Cream Shoppe","Individual","2019-02-01T00:00:00.000","Toni","L","Evans",,,"17484 State Highway 96",,"Ordway","CO",,,"US",,,"Ordway","CO",,,"US","2019-02-01T00:00:00.000",,
"20191089385","Beltran's Grill","Entity Type","2019-01-29T00:00:00.000",,,,,"Beltran's Grill, Inc.","4500 E. 168th Ave",,"Brighton","CO",,,"US",,,,,,,,"2019-01-29T00:00:00.000","GOOD",
"20191089827","Side-Wok Cafe","Entity Type","2019-01-29T00:00:00.000",,,,,"SKJ LLC","4930 W Colfax Ave",,"Denver","CO",,,"US",,,"Lakewood","CO",,,"US","2019-01-29T00:00:00.000","GOOD",
"20191053850","Snow Angel Bar & Grill","Entity Type","2019-01-22T00:00:00.000",,,,,"CUGI LLC","303 Cottonwood Cir",,"Salida","CO",,,"US",,,"Salida","CO",,,"US","2019-01-22T00:00:00.000","DQ",
"20191048426","Yampa Valley Bar & Grill","Entity Type","2019-01-18T00:00:00.000",,,,,"Yampa Valley Bar & Grill, LLC","2179 Highway 394",,"Craig","CO",,,"US",,,"Craig","CO",,,"US","2019-01-18T00:00:00.000","GOOD",
"20191037382","Colorado Grille & Tap House","Entity Type","2019-01-14T00:00:00.000",,,,,"KEHR & COMPANY, LLC","590 Grand Ave",,"Del Norte","CO",,,"US",,,"Del Norte","CO",,,"US","2019-01-14T00:00:00.000","GOOD",
"20191033942","Mystic Rose Cafe","Entity Type","2019-01-13T00:00:00.000",,,,,"Baba Nam Kevalam, LLC","120 W Silver Ave",,"Crestone","CO",,,"US",,,,,,,,"2019-01-13T00:00:00.000","DQ",
"20191025375","Third Street Grill","Individual","2019-01-09T00:00:00.000",,,,,"BLACK FOX CAPITAL INVESTMENTS LLC","208 3rd Street",,"Paonia","CO",,,"US",,,"Paonia","CO",,,"US","2019-01-09T00:00:00.000",,
"20191002627","El Abuelo Family Restaurant","Entity Type","2019-01-02T00:00:00.000",,,,,"Salvador LLC","17225 E. Wagontrail Pkwy",,"Aurora","CO",,,"US",,,,,,,,"2019-01-02T00:00:00.000","GOOD",
"20191003932","Petra Grill","Entity Type","2019-01-02T00:00:00.000",,,,,"OA Bakery And Grill","1335 W Elizabeth St. # 160",,"Fort Collins","CO",,,"US",,,,,,,,"2019-01-02T00:00:00.000","GOOD",
"20188046555","Parrott's Sports Grill","Entity Type","2018-12-31T00:00:00.000",,,,,"PARROTT'S SPORTS GRILL, INC","6050 FIRESTONE BLVD #6,7,8",,"Firestone","CO",,,"US",,,"Firestone","CO",,,"US","2018-12-31T00:00:00.000","DQ",
"20188046502","Parrott's Sports Grille","Entity Type","2018-12-31T00:00:00.000",,,,,"PARROTT'S SPORTS GRILL, INC","6050 FIRESTONE BLVD #6,7,8",,"Firestone","CO",,,"US",,,"Firestone","CO",,,"US","2018-12-31T00:00:00.000","DQ",
"20188046441","Roosters Grille & Pizzaria","Entity Type","2018-12-31T00:00:00.000",,,,,"Knuckle Head 339, LLC","10624 Delaney Lane",,"Fountain","CO",,,"US",,,,,,,,"2018-12-31T00:00:00.000","GOOD",
"20188045116","Landero's Restaurant","Entity Type","2018-12-31T00:00:00.000",,,,,"Landero Inc.","12507 E Mississippi Ave.",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2018-12-31T00:00:00.000","GOOD",
"20188037957","AFRICAN GRILL AND BAR 2","Entity Type","2018-12-28T00:00:00.000",,,,,"African Grill and Bar LLC","955 S Kipling parkway",,"Lakewood","CO",,,"US",,,"Aurora","CO",,,"US","2018-12-28T00:00:00.000","GOOD",
"20188038353","Mountain Lyon Cafe","Entity Type","2018-12-28T00:00:00.000",,,,,"Mean Beene, LLC","92 J Road",,"Silverthorne","CO",,,"US",,,"Silverthorne","CO",,,"US","2018-12-28T00:00:00.000","GOOD",
"20188039301","All Can Eat Restaurant Group","Entity Type","2018-12-28T00:00:00.000",,,,,"ACE Restaurant Group","PO Box 460178",,"Aurora","CO",,,"US",,,,,,,,"2018-12-28T00:00:00.000","GOOD",
"20188023565","Colorado Taproom & Grill","Entity Type","2018-12-26T00:00:00.000",,,,,"50 Taps, LLC","43545 Stampede Ct",,"Elizabeth","CO",,,"US",,,,,,,,"2018-12-26T00:00:00.000","GOOD",
"20188006678","Masha and the Bear Russian Cafe","Entity Type","2018-12-19T00:00:00.000",,,,,"Ltd. Hyacinth","12724 E ASBURY CIR APT 203",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2018-12-19T00:00:00.000","GOOD",
"20188001899","Deweys Bar and Grill","Entity Type","2018-12-17T00:00:00.000",,,,,"R and D 14 Corridor LLC","41611 Marble Ave",,"Stoneham","CO",,,"US",,,"Merino","CO",,,"US","2018-12-17T00:00:00.000","GOOD",
"20181965898","BLACK PEARL BAR & GRILL","Entity Type","2018-12-12T00:00:00.000",,,,,"SO BAN INC","8350 Razorback Rd",,"Colorado Springs","CO",,,"US",,,,,,,,"2018-12-12T00:00:00.000","DQ",
"20181959095","Subway Restaurants","Entity Type","2018-12-07T00:00:00.000",,,,,"Chioda Subs West LLC","965 S. Hover Street","Unit #D","Longmont","CO",,,"US",,,"Frederick","CO",,,"US","2018-12-07T00:00:00.000","GOOD",
"20181939321","Maya Grill & Cantina","Entity Type","2018-11-30T00:00:00.000",,,,,"Maya Grill & Cantina LLC","11078 Cimmarron St","Unit A","Firestone","CO",,,"US",,,,,,,,"2018-11-30T00:00:00.000","GOOD",
"20181935815","Hall of Fame Bar & Grill","Entity Type","2018-11-29T00:00:00.000",,,,,"CRESTED BUTTE, LLC","390 Interlocken Crescent","Suite 1000","Broomfield","CO",,,"US",,,,,,,,"2018-11-29T00:00:00.000","GOOD",
"20181935934","Woodstone Grille","Entity Type","2018-11-29T00:00:00.000",,,,,"CRESTED BUTTE, LLC","390 Interlocken Crescent","Suite 1000","Broomfield","CO",,,"US",,,,,,,,"2018-11-29T00:00:00.000","GOOD",
"20181936131","Ten Peaks Restaurant","Entity Type","2018-11-29T00:00:00.000",,,,,"CRESTED BUTTE, LLC","390 Interlocken Crescent","Suite 1000","Broomfield","CO",,,"US",,,,,,,,"2018-11-29T00:00:00.000","GOOD",
"20181936083","Jefe's Restaurant","Entity Type","2018-11-29T00:00:00.000",,,,,"CRESTED BUTTE, LLC","390 Interlocken Crescent","Suite 1000","Broomfield","CO",,,"US",,,,,,,,"2018-11-29T00:00:00.000","GOOD",
"20181924903","THE GARDEN GATE CAFE","Entity Type","2018-11-27T00:00:00.000",,,,,"Ragazzi Inc.","1135 Francis St",,"Longmont","CO",,,"US",,,"Frederick","CO",,,"US","2018-11-27T00:00:00.000","GOOD",
"20181927582","La Marmotte Restaurant","Entity Type","2018-11-27T00:00:00.000",,,,,"The Big Eaze LLC","150 W. San Juan Ave",,"Telluride","CO",,,"US",,,"Telluride","CO",,,"US","2018-11-27T00:00:00.000","GOOD",
"20181926682","Jersey Street Cafe","Entity Type","2018-11-27T00:00:00.000",,,,,"JL Hospitality Services Inc","932 Jersey Street",,"Denver","CO",,,"US",,"Suite 1003","Englewood","CO",,,"US","2018-11-27T00:00:00.000","DQ",
"20181917455","BLACK PEARL SEAFOOD RESTAURANT","Entity Type","2018-11-26T00:00:00.000",,,,,"SO BAN INC","8350 Razorback Rd",,"Colorado Springs","CO",,,"US",,,,,,,,"2018-11-26T00:00:00.000","DQ",
"20181910639","Capital Grille & Tap House","Entity Type","2018-11-24T00:00:00.000",,,,,"KEHR & COMPANY, LLC","590 Grand Ave",,"Del Norte","CO",,,"US",,,"Del Norte","CO",,,"US","2018-11-24T00:00:00.000","GOOD",
"20181906626","Grillz Direct","Entity Type","2018-11-23T00:00:00.000",,,,,"Custom Jewelers, LLC","12085 W. Alameda Parkway","Unit G9","Lakewood","CO",,,"US",,,"Indian Hills","CO",,,"US","2018-11-23T00:00:00.000","GOOD",
"20181906618","Denver Grillz","Entity Type","2018-11-23T00:00:00.000",,,,,"Custom Jewelers, LLC","12085 W. Alameda Parkway","Unit G9","Lakewood","CO",,,"US",,,"Indian Hills","CO",,,"US","2018-11-23T00:00:00.000","GOOD",
"20181905168","Ming's Cafe GWS","Entity Type","2018-11-21T00:00:00.000",,,,,"Norrish Zhang LLC","721 Grand Ave",,"Glenwood Springs","CO",,,"US",,"Suite 201","Centennial","CO",,,"US","2018-11-21T00:00:00.000","GOOD",
"20181903418","BOBA CAFE","Entity Type","2018-11-20T00:00:00.000",,,,,"B&H international llc","1421 E Eisenhower blv",,"Loveland","CO",,,"US",,,"Loveland","CO",,,"US","2018-11-20T00:00:00.000","GOOD",
"20181899705","Morning Story Restaurant","Entity Type","2018-11-19T00:00:00.000",,,,,"Eggstrodinary Restaurants Sheridan, LLC","44 Cook Street","Suite 640","Denver","CO",,,"US",,,,,,,,"2018-11-19T00:00:00.000","GOOD",
"20181899686","Morning Story Restaurant","Entity Type","2018-11-19T00:00:00.000",,,,,"Eggstrodinary Restaurants Leetsdale, L.L.C.","560 S. Holly Street",,"Denver","CO",,,"US",,,,,,,,"2018-11-19T00:00:00.000","GOOD",
"20181896465","East Coast Delicatessen and Restaurant","Entity Type","2018-11-16T00:00:00.000",,,,,"Broadway Restaurants, LLC","8453 WINDY HILL DRIVE",,"Colorado Springs","CO",,,"US",,,,,,,,"2018-11-16T00:00:00.000","GOOD",
"20181893615","Mongolian Grill","Entity Type","2018-11-15T00:00:00.000",,,,,"GOLDEN GRILL, CORP.","1135 Camino Del Rio",,"Durango","CO",,,"US",,,,,,,,"2018-11-15T00:00:00.000","GOOD",
"20181880918","Stanford Cafe","Individual","2018-11-07T00:00:00.000","Tae","H","Lim",,,"8055 East Tufts Ave, Suite 109",,"Denver","CO",,,"US",,,,,,,,"2018-11-07T00:00:00.000",,
"20181878316","Guadalajara Family Mexican Restaurant","Entity Type","2018-11-06T00:00:00.000",,,,,"Salvador LLC","17225 E. Wagontrail Pkwy",,"Aurora","CO",,,"US",,,,,,,,"2018-11-06T00:00:00.000","GOOD",
"20181876660","Siam Talay Grille","Entity Type","2018-11-05T00:00:00.000",,,,,"TSG SKI & GOLF, LLC","9 E LOOCKERMAN ST STE 1B",,"Dover","DE",,,"US",,,"Telluride","CO",,,"US","2018-11-05T00:00:00.000","GOOD",
"20181876721","PONCHO'S MEXICAN FAMILY RESTAURANT","Entity Type","2018-11-05T00:00:00.000",,,,,"CASILLAS FAMILY INVESTMENTS, CORP","5201 W MISSISSIPPI AVE",,"Lakewood","CO",,,"US",,,,,,,,"2018-11-05T00:00:00.000","DQ",
"20181875958","Schnepf's Restaurant","Entity Type","2018-11-05T00:00:00.000",,,,,"Hospitality Management Source, LLC","262 Whiskey Jay Hill Rd.",,"Evergreen","CO",,,"US",,,,,,,,"2018-11-05T00:00:00.000","GOOD",
"20181640379","Epic Egg Restaurants","Entity Type","2018-11-02T00:00:00.000",,,,,"EE Market Holdings, Inc.","2305 W 27TH ST #509B",,"Greeley","CO",,,"US",,,,,,,,"2018-11-02T00:00:00.000","GOOD",
"20181640389","Epic Egg Restaurants","Entity Type","2018-11-02T00:00:00.000",,,,,"EE Willow Holdings, Inc.","2305 W 27TH ST UNIT 509 B",,"Greeley","CO",,,"US",,,,,,,,"2018-11-02T00:00:00.000","GOOD",
"20181868816","VistaVino Modern Grill","Entity Type","2018-11-01T00:00:00.000",,,,,"Peg & Paul's Kitchen, LLC","10185 Park Meadows Drive","3-326","Lone Tree","CO",,,"US",,,,,,,,"2018-11-01T00:00:00.000","GOOD",
"20181847028","Jamaican Mini Grille","Entity Type","2018-10-25T00:00:00.000",,,,,"Jamaica International Jerk Market LLC, Dissolved August 17, 2021","8580 W. Colfax Ave",,"Lakewood","CO",,,"US",,,,,,,,"2018-10-25T00:00:00.000","VDISS",
"20181840466","Grouse Mountain Grill","Entity Type","2018-10-24T00:00:00.000",,,,,"Diva Stakes LTD","1900 Bridge Lane","Unit 2","Steamboat Springs","CO",,,"US",,"Unit 2","Steamboat Springs","CO",,,"US","2018-10-24T00:00:00.000","GOOD",
"20181815220","JoJo's Kid Cafe","Entity Type","2018-10-17T00:00:00.000",,,,,"JoJos","10251 W Bowles Ave, Suite C",,"Littleton","CO",,,"US",,,"Littleton","OT",,,"US","2018-10-17T00:00:00.000","GOOD",
"20181813777","Heirloom Restaurant","Entity Type","2018-10-16T00:00:00.000",,,,,"The Dennis Group LLc","3020 S. Frontage Rd. W.","Unit 4","Vail","CO",,,"US",,,,,,,,"2018-10-16T00:00:00.000","GOOD",
"20181813395","Africana Cafe","Entity Type","2018-10-16T00:00:00.000",,,,,"Aroma de Cafe'","5091 E Colfax Ave",,"Denver","CO",,,"US",,,,,,,,"2018-10-16T00:00:00.000","GOOD",
"20181808769","Riverside Grill","Entity Type","2018-10-14T00:00:00.000",,,,,"Riversedge, LLC","227 Hawk Lane",,"Basalt","CO",,,"US",,,,,,,,"2018-10-14T00:00:00.000","GOOD",
"20181807995","COLUMBINE BAR AND RESTAURANT","Entity Type","2018-10-12T00:00:00.000",,,,,"KATCO, INC.","7660 S PIERCE STREET",,"Littleton","CO",,,"US",,,,,,,,"2018-10-12T00:00:00.000","GOOD",
"20181802347","Lynn's Tea Shop & Cafe","Entity Type","2018-10-10T00:00:00.000",,,,,"Mountaintop Confections","5500 S Simms St Unit G&H",,"Littleton","CO",,,"US",,,"Morrison","CO",,,"US","2018-10-10T00:00:00.000","GOOD",
"20181798490","Aspen Springs Bar and Grill","Individual","2018-10-08T00:00:00.000","Pamela","Jean","Wallis",,,"43 Buttercup Drive",,"Pagosa Springs","CO",,,"US",,,"Pagosa Springs","CO",,,"US","2018-10-08T00:00:00.000",,
"20181791609","El Alazan Mexican Restaurant II","GP","2018-10-04T00:00:00.000","Maria","Elena","Lopez F.",,,"401 E Main St","Units F&G","Florence","CO",,,"US",,"Units F&G","Florence","CO",,,"US","2018-10-04T00:00:00.000",,
"20181788049","Haoway Chinese Cafe","Individual","2018-10-03T00:00:00.000","Van","Huu","Duong",,,"1678 30th Street",,"Boulder","CO",,,"US",,"CO","Lakewood","CO",,,"US","2018-10-03T00:00:00.000",,
"20181785455","Devil or Angel Bar & Grill","Entity Type","2018-10-02T00:00:00.000",,,,,"S&S Inc","4130 S US HWY 85/87",,"Colorado Springs","CO",,,"US",,,"Fountain","CO",,,"US","2018-10-02T00:00:00.000","GOOD",
"20181767475","Turner Restaurant Consulting","Individual","2018-09-27T00:00:00.000","Eric",,"Turner",,,"1687 Eldorado Dr",,"Superior","CO",,,"US",,,"Superior","CO",,,"US","2018-09-27T00:00:00.000",,
"20181769192","The Outback Restaurant & Pub @ Boomerang Links","Entity Type","2018-09-27T00:00:00.000",,,,,"RnR LLC","7309 W. 4th Street",,"Greeley","CO",,,"US",,,,,,,,"2018-09-27T00:00:00.000","GOOD",
"20181735754","Harlequin Cafe","Entity Type","2018-09-20T00:00:00.000",,,,,"WOW Inc","7600 E Orchard Rd 170N",,"Greenwood Village","CO",,,"US",,,"Englewood","CO",,,"US","2018-09-20T00:00:00.000","GOOD",
"20181736036","Scrumpy Jack's Bar and Grill","Entity Type","2018-09-20T00:00:00.000",,,,,"Dirtydeeds, Inc.","18896 E. Union Dr.",,"Aurora","CO",,,"US",,,,,,,,"2018-09-20T00:00:00.000","DQ",
"20181734679","Zest Cafe","Entity Type","2018-09-19T00:00:00.000",,,,,"VKM, Inc.","2765 W. 106th Circle",,"Westminster","CO",,,"US",,,,,,,,"2018-09-19T00:00:00.000","GOOD",
"20181727146","United Restaurant and Hospitality Group","Entity Type","2018-09-17T00:00:00.000",,,,,"National Restaurant and Hospitality Consultants LLC","3324 West 112th Court","Unit C","Westminster","CO",,,"US",,"UNit c","Westminster","CO",,,"US","2018-09-17T00:00:00.000","GOOD",
"20181722723","LA CABANA MEXICAN BAR AND GRILL","Individual","2018-09-13T00:00:00.000","Rosa","Alicia","Sandoval",,,"1550 RAVEN CIR UNIT B",,"Estes Park","CO",,,"US",,,"Estes Park","CO",,,"US","2018-09-13T00:00:00.000",,
"20181718492","Nori Japanese Restaurant","Entity Type","2018-09-11T00:00:00.000",,,,,"Maki, LLC","2842 Council Tree Ave","Unit 173","Fort Collins","CO",,,"US",,,,,,,,"2018-09-11T00:00:00.000","GOOD",
"20181719756","LITTLE BAR & GRILLED","Individual","2018-09-11T00:00:00.000","James",,"Vecchio",,,"505 S. Ridge St. #102",,"Breckenridge","CO",,,"US",,,"Breckenridge","CO",,,"US","2018-09-11T00:00:00.000",,
"20181709398","Restaurant Peer","Entity Type","2018-09-06T00:00:00.000",,,,,"Restaurant Peer L.L.C.","3255 W Hampden Ave",,"Sheridan","CO",,,"US",,,"Sheridan","CO",,,"US","2018-09-06T00:00:00.000","GOOD",
"20181703113","Eckley Bar & Grill","Entity Type","2018-09-04T00:00:00.000",,,,,"Eckley Brew Crew, LLC","17045 Highway 34",,"Eckley","CO",,,"US",,,"Eckley","CO",,,"US","2018-09-04T00:00:00.000","GOOD",
"20181702040","Finn McCool's Bar & Grill","Individual","2018-09-04T00:00:00.000","Lawrence",,"Krieger",,,"8880 E Arapahoe Rd",,"Centennial","CO",,,"US",,,"Centennial","CO",,,"US","2018-09-04T00:00:00.000",,
"20181690413","Village Cafe","Entity Type","2018-08-30T00:00:00.000",,,,,"KM INC","10054 BELVEDERE CIRCLE",,"Lone Tree","CO",,,"US",,,"Lone Tree","CO",,,"US","2018-08-30T00:00:00.000","GOOD",
"20181690686","Java Lava Cafe ,Inc.","Entity Type","2018-08-30T00:00:00.000",,,,,"Java Lava Cafe, Inc.","200 W Agate Unit G",,"Granby","CO",,,"US",,,"Granby","CO",,,"US","2018-08-30T00:00:00.000","GOOD",
"20181681892","Kersey Cafe","Entity Type","2018-08-28T00:00:00.000",,,,,"Kersey Farms LLC","2800 S University Blvd, Unit 113",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2018-08-28T00:00:00.000","GOOD",
"20181684704","Copper Rail Bar & Grill","Entity Type","2018-08-28T00:00:00.000",,,,,"Williamson Group, LLC","174 South Main St",,"Brighton","CO",,,"US",,,,,,,,"2018-08-28T00:00:00.000","GOOD",
"20181683714","Gyu-Kaku Restaurant","Entity Type","2018-08-28T00:00:00.000",,,,,"Reins International Colorado, Inc.","1998 18th Street",,"Denver","CO",,,"US",,,"Torrance","CA",,,"US","2018-08-28T00:00:00.000","GOOD",
"20181680922","Off Campus Cafe","Entity Type","2018-08-27T00:00:00.000",,,,,"Endlessly Delicious, LLC","25400 E 152nd Ave",,"Brighton","CO",,,"US",,,"Brighton","CO",,,"US","2018-08-27T00:00:00.000","GOOD",
"20181653921","Redgarden Restaurant and Brewery","Entity Type","2018-08-22T00:00:00.000",,,,,"Pau Hana Brewery, LLC","4273 Peach Way",,"Boulder","CO",,,"US",,,,,,,,"2018-08-22T00:00:00.000","GOOD",
"20181650027","Lookin Good Restaurant & Lounge","Entity Type","2018-08-20T00:00:00.000",,,,,"GENE'S, INC.","66 SHERIDAN BLVD",,"Denver","CO",,,"US",,,,,,,,"2018-08-20T00:00:00.000","GOOD",
"20181639755","Colorado Tap House and Grille","Individual","2018-08-15T00:00:00.000","Stanley",,"Johnson",,,"595 Columbia Avenue",,"Del Norte","CO",,,"US",,,"Del Norte","CO",,,"US","2018-08-15T00:00:00.000",,
"20181638359","Off Campus Cafe","Entity Type","2018-08-14T00:00:00.000",,,,,"Endlessly Delicious, LLC","25400 E 152nd Ave",,"Brighton","CO",,,"US",,,"Brighton","CO",,,"US","2018-08-14T00:00:00.000","GOOD",
